Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Altered intrinsic brain activity after chemotherapy in patients with gastric cancer: A preliminary study","European Radiology","","27","7","10.1007/s00330-016-4578-x","Hyun Gi KimNa-Young ShinYunjin BakKyung Ran KimYoung-Chul JungKyunghwa HanSeung-Koo LeeSoo Mee Lim","2017","http://link.springer.com/article/10.1007/s00330-016-4578-x","Article"
"Multiparametric magnetic resonance imaging characteristics of normal, benign and malignant conditions in the prostate","European Radiology","","27","5","10.1007/s00330-016-4479-z","Pieter J. L. De VisschereAnne VralGianpaolo PerlettiEva PattynMarleen PraetVittorio MagriGeert M. Villeirs","2017","http://link.springer.com/article/10.1007/s00330-016-4479-z","Article"
"Improved image quality in abdominal CT in patients who underwent treatment for hepatocellular carcinoma with small metal implants using a raw data-based metal artifact reduction algorithm","European Radiology","","27","7","10.1007/s00330-016-4660-4","Keitaro SofueTakeshi YoshikawaYoshiharu OhnoNoriyuki NegiHiroyasu InokawaNaoki SugiharaKazuro Sugimura","2017","http://link.springer.com/article/10.1007/s00330-016-4660-4","Article"
"Automated computer-based CT stratification as a predictor of outcome in hypersensitivity pneumonitis","European Radiology","","27","9","10.1007/s00330-016-4697-4","Joseph JacobB. J. BartholmaiS. RajagopalanR. KarwoskiS. M. MakW. MokG. Della CasaK. SuginoS. L. F. WalshA. U. WellsD. M. Hansell","2017","http://link.springer.com/article/10.1007/s00330-016-4697-4","Article"
"Application of CT texture analysis in predicting histopathological characteristics of gastric cancers","European Radiology","","27","12","10.1007/s00330-017-4881-1","Shunli LiuSong LiuChangfeng JiHuanhuan ZhengXia PanYujuan ZhangWenxian GuanLing ChenYue GuanWeifeng LiJian HeYun GeZhengyang Zhou","2017","http://link.springer.com/article/10.1007/s00330-017-4881-1","Article"
"Multifrequency magnetic resonance elastography of the brain reveals tissue degeneration in neuromyelitis optica spectrum disorder","European Radiology","","27","5","10.1007/s00330-016-4561-6","Kaspar-Josche StreitbergerAndreas FehlnerFlorence PacheAnna LachetaSebastian PapazoglouJudith Bellmann-StroblKlemens RuprechtAlexander BrandtJürgen BraunIngolf SackFriedemann PaulJens Wuerfel","2017","http://link.springer.com/article/10.1007/s00330-016-4561-6","Article"
"High rates of clinically relevant incidental findings by total-body CT scanning in trauma patients; results of the REACT-2 trial","European Radiology","","27","6","10.1007/s00330-016-4598-6","K. TreskesS. A. BosL. F. M. BeenenJ. C. SierinkM. J. R. EdwardsB. J. A. BeukerG. S. R. MuradinJ. HohmannJ. S. K. LuitseM. W. HollmannM. G. W. DijkgraafJ. C. Goslings","2017","http://link.springer.com/article/10.1007/s00330-016-4598-6","Article"
"The value of gadoxetic acid-enhanced MRI for differentiation between hepatic microabscesses and metastases in patients with periampullary cancer","European Radiology","","27","10","10.1007/s00330-017-4782-3","Seo-Youn ChoiYoung Kon KimJi Hye MinDong Ik ChaWoo Kyoung JeongWon Jae Lee","2017","http://link.springer.com/article/10.1007/s00330-017-4782-3","Article"
"Added value of diffusion-weighted magnetic resonance imaging for the detection of pancreatic fluid collection infection","European Radiology","","27","3","10.1007/s00330-016-4462-8","Bruno BorensMarianna ArvanitakisJulie AbsilSaïd El BouchaibiCelso MatosPierre EisendrathEmmanuel ToussaintJacques DeviereMaria Antonietta Bali","2017","http://link.springer.com/article/10.1007/s00330-016-4462-8","Article"
"Hepatic stiffness measurement by using MR elastography: prognostic values after hepatic resection for hepatocellular carcinoma","European Radiology","","27","4","10.1007/s00330-016-4499-8","Dong Ho LeeJeong Min LeeNam-Joon YiKwang-Woong LeeKyung-Suk SuhJeong-Hoon LeeKyung Bun LeeJoon Koo Han","2017","http://link.springer.com/article/10.1007/s00330-016-4499-8","Article"
"Feasibility of self-gated isotropic radial late-phase MR imaging of the liver","European Radiology","","27","3","10.1007/s00330-016-4433-0","Jakob WeissJana TaronAhmed E. OthmanRobert GrimmMatthias KuendelPetros MartirosianChrister RuffChristina SchramlKonstantin NikolaouMike Notohamiprodjo","2017","http://link.springer.com/article/10.1007/s00330-016-4433-0","Article"
"Evidence-based recommendations for musculoskeletal kinematic 4D-CT studies using wide area-detector scanners: a phantom study with cadaveric correlation","European Radiology","","27","2","10.1007/s00330-016-4362-y","Pedro Augusto Gondim TeixeiraAnne-Sophie FormeryGabriela HossuDaniel WinningerToufik BatchAlban GervaiseAlain Blum","2017","http://link.springer.com/article/10.1007/s00330-016-4362-y","Article"
"C-arm flat-panel CT arthrography of the shoulder: Radiation dose considerations and preliminary data on diagnostic performance","European Radiology","","27","2","10.1007/s00330-016-4382-7","Roman GuggenbergerErika J. UlbrichTobias J. DietrichRosemarie ScholzPascal KaelinChristoph KöhlerThilo ElsässerThomas Le CorrollerThomas PfammatterHatem AlkadhiGustav Andreisek","2017","http://link.springer.com/article/10.1007/s00330-016-4382-7","Article"
"Diagnostic performance of a CT-based scoring system for diagnosis of anastomotic leakage after esophagectomy: comparison with subjective CT assessment","European Radiology","","27","10","10.1007/s00330-017-4802-3","Lucas GoensePauline M. C. StassenFrank J. WesselsPeter S. N. van RossumJelle P. RuurdaMaarten S. van LeeuwenRichard van Hillegersberg","2017","http://link.springer.com/article/10.1007/s00330-017-4802-3","Article"
"Discriminating MGMT promoter methylation status in patients with glioblastoma employing amide proton transfer-weighted MRI metrics","European Radiology","","","","10.1007/s00330-017-5182-4","Shanshan JiangQihong RuiYu WangHye-Young HeoTianyu ZouHao YuYi ZhangXianlong WangYongxing DuXinrui WenFangyao ChenJihong WangCharles G. EberhartJinyuan ZhouZhibo Wen","2017","http://link.springer.com/article/10.1007/s00330-017-5182-4","Article"
"Diffusion-weighted MRI to assess response to chemoradiotherapy in rectal cancer: main interpretation pitfalls and their use for teaching","European Radiology","","27","10","10.1007/s00330-017-4830-z","Doenja M. J. LambregtsMiriam M. van HeeswijkAndrea Delli PizziSaskia G. C. van ElderenLuisa AndradeNicky H. G. M. PetersPeter A. M. KintMargreet Osinga-de JongShandra BipatRik OomsMax J. LahayeMonique MaasGeerard L. BeetsFrans C. H. BakersRegina G. H. Beets-Tan","2017","http://link.springer.com/article/10.1007/s00330-017-4830-z","Article"
"Radiomic features from the peritumoral brain parenchyma on treatment-naïve multi-parametric MR imaging predict long versus short-term survival in glioblastoma multiforme: Preliminary findings","European Radiology","","27","10","10.1007/s00330-016-4637-3","Prateek PrasannaJay PatelSasan PartoviAnant MadabhushiPallavi Tiwari","2017","http://link.springer.com/article/10.1007/s00330-016-4637-3","Article"
"Interim heterogeneity changes measured using entropy texture features on T2-weighted MRI at 3.0 T are associated with pathological response to neoadjuvant chemotherapy in primary breast cancer","European Radiology","","27","11","10.1007/s00330-017-4850-8","Shelley HendersonColin PurdieCaroline MichieAndrew EvansRichard LerskiMarilyn JohnstonSarah VinnicombeAlastair M. Thompson","2017","http://link.springer.com/article/10.1007/s00330-017-4850-8","Article"
"MR imaging of the brain in large cohort studies: feasibility report of the population- and patient-based BiDirect study","European Radiology","","27","1","10.1007/s00330-016-4303-9","Anja TeuberBenedikt SundermannHarald KugelWolfram SchwindtWalter HeindelJens MinnerupUdo DannlowskiKlaus BergerHeike Wersching","2017","http://link.springer.com/article/10.1007/s00330-016-4303-9","Article"
"Detection of Functional Homotopy in Traumatic Axonal Injury","European Radiology","","27","1","10.1007/s00330-016-4302-x","Jian LiLei GaoKai XieJie ZhanXiaoping LuoHuifang WangHuifang ZhangJing ZhaoFuqing ZhouXianjun ZengLaichang HeYulin HeHonghan Gong","2017","http://link.springer.com/article/10.1007/s00330-016-4302-x","Article"
"Association between traumatic bone marrow abnormalities of the knee, the trauma mechanism and associated soft-tissue knee injuries","European Radiology","","27","1","10.1007/s00330-016-4339-x","Nicole BergerGustav AndreisekAnissja T. KarerSamy BouaichaAli NaraghiAndrei ManoliuBurkhardt SeifertErika J. Ulbrich","2017","http://link.springer.com/article/10.1007/s00330-016-4339-x","Article"
"Whole-body MRI quantitative biomarkers are associated significantly with treatment response in patients with newly diagnosed symptomatic multiple myeloma following bortezomib induction","European Radiology","","27","12","10.1007/s00330-017-4907-8","Arash LatifoltojarMargaret Hall-CraggsAlan BainbridgeNeil RabinRakesh PopatAli RismaniShirley D’SaNikolaos DikaiosMagdalena SokolskaMichela AntonelliSebastien OurselinKwee YongStuart A. TaylorSteve HalliganShonit Punwani","2017","http://link.springer.com/article/10.1007/s00330-017-4907-8","Article"
"Native T1 mapping and extracellular volume fraction measurement for assessment of right ventricular insertion point and septal fibrosis in chronic thromboembolic pulmonary hypertension","European Radiology","","27","5","10.1007/s00330-016-4585-y","Fritz C. RollerChristoph WiedenrothAndreas BreitheckerChristoph LiebetrauEckhard MayerChristian SchneiderAndreas RolfChristian HammGabriele A. Krombach","2017","http://link.springer.com/article/10.1007/s00330-016-4585-y","Article"
"Prediction of the treatment outcome using intravoxel incoherent motion and diffusional kurtosis imaging in nasal or sinonasal squamous cell carcinoma patients","European Radiology","","27","3","10.1007/s00330-016-4440-1","Noriyuki FujimaDaisuke YoshidaTomohiro SakashitaAkihiro HommaAkiko TsukaharaYukie ShimizuKhin Khin ThaKohsuke KudoHiroki Shirato","2017","http://link.springer.com/article/10.1007/s00330-016-4440-1","Article"
"Prospective validation of the ultrasound based TIRADS (Thyroid Imaging Reporting And Data System) classification: results in surgically resected thyroid nodules","European Radiology","","27","6","10.1007/s00330-016-4605-y","Eleonora HorvathClaudio F. SilvaSergio MajlisIgnacio RodriguezVelimir SkoknicAlex CastroHugo RojasJuan-Pablo NiedmannArturo MadridFelipe CapdevilleCarolina WhittleRicardo RossiMiguel DomínguezHernán Tala","2017","http://link.springer.com/article/10.1007/s00330-016-4605-y","Article"
"Tubulin-related cerebellar dysplasia: definition of a distinct pattern of cerebellar malformation","European Radiology","","27","12","10.1007/s00330-017-4945-2","Romina RomanielloFilippo ArrigoniElena PanzeriAndrea PorettiAlessia MicalizziAndrea CitterioMaria Francesca BedeschiAngela BerardinelliRaffaella CusmaiStefano D’ArrigoAlessandro FerrarisAnnette HackenbergAlma KuechlerMargherita MancardiSara NuovoBarbara Oehl-Jaschkowitz","2017","http://link.springer.com/article/10.1007/s00330-017-4945-2","Article"
"Native myocardial T1 mapping in pulmonary hypertension: correlations with cardiac function and hemodynamics","European Radiology","","27","1","10.1007/s00330-016-4360-0","Ursula ReiterGert ReiterGabor KovacsGabriel AdelsmayrAndreas GreiserHorst OlschewskiMichael Fuchsjäger","2017","http://link.springer.com/article/10.1007/s00330-016-4360-0","Article"
"Capsule, septum, and T2 hyperintense foci for differentiation between large hepatocellular carcinoma (≥5 cm) and intrahepatic cholangiocarcinoma on gadoxetic acid MRI","European Radiology","","27","11","10.1007/s00330-017-4846-4","Jiyoung HwangYoung Kon KimJi Hye MinSeo-Youn ChoiWoo Kyung JeongSeong Sook HongHyun-joo KimSoohyun AhnHyeon Seon Ahn","2017","http://link.springer.com/article/10.1007/s00330-017-4846-4","Article"
"Evolution of patency rates of self-expandable bare metal stents for endovascular treatment of femoro-popliteal arterial occlusive disease: Does stent design matter?","European Radiology","","27","9","10.1007/s00330-017-4747-6","Karla Maria TreitlBenedikt WoernerRegina SchinnerMichael CzihalSusan NotohamiprodjoUlrich HoffmannMarcus Treitl","2017","http://link.springer.com/article/10.1007/s00330-017-4747-6","Article"
"3D-black-blood 3T-MRI for the diagnosis of thoracic large vessel vasculitis: A feasibility study","European Radiology","","27","5","10.1007/s00330-016-4525-x","Karla Maria TreitlStefan MaurusNora Narvina SommerHendrik Kooijman-KurfuerstEva CoppenrathMarcus TreitlMichael CzihalUlrich HoffmannClaudia DechantHendrik Schulze-KoopsTobias Saam","2017","http://link.springer.com/article/10.1007/s00330-016-4525-x","Article"
"Utility of MRI for cervical spine clearance after blunt traumatic injury: a meta-analysis","European Radiology","","27","3","10.1007/s00330-016-4426-z","Ajay MalhotraXiao WuVivek B. KalraHolly K. Grossetta NardiniRenu LiuKhalid M. AbbedHoward P. Forman","2017","http://link.springer.com/article/10.1007/s00330-016-4426-z","Article"
"Re-evaluation of a novel approach for quantitative myocardial oedema detection by analysing tissue inhomogeneity in acute myocarditis using T2-mapping","European Radiology","","27","12","10.1007/s00330-017-4894-9","Bettina BaeßlerFrank SchaarschmidtMelanie TreutleinChristian StehningBernhard SchnackenburgGuido MichelsDavid MaintzAlexander C. Bunck","2017","http://link.springer.com/article/10.1007/s00330-017-4894-9","Article"
"The value of whole-brain CT perfusion imaging and CT angiography using a 320-slice CT scanner in the diagnosis of MCI and AD patients","European Radiology","","27","11","10.1007/s00330-017-4865-1","Bo ZhangGuo-jun GuHong JiangYi GuoXing ShenBo LiWei Zhang","2017","http://link.springer.com/article/10.1007/s00330-017-4865-1","Article"
"Repeatability of derived parameters from histograms following non-Gaussian diffusion modelling of diffusion-weighted imaging in a paediatric oncological cohort","European Radiology","","27","1","10.1007/s00330-016-4318-2","Neil P. JeromeKeiko MiyazakiDavid J. CollinsMatthew R. OrtonJames A. d’ArcyToni WallaceLucas MorenoAndrew D. J. PearsonLynley V. MarshallFernando CarcellerMartin O. LeachStergios ZacharoulisDow-Mu Koh","2017","http://link.springer.com/article/10.1007/s00330-016-4318-2","Article"
"Dynamic contrast-enhanced MR imaging in predicting progression of enhancing lesions persisting after standard treatment in glioblastoma patients: a prospective study","European Radiology","","27","8","10.1007/s00330-016-4692-9","Roh-Eul YooSeung Hong ChoiTae Min KimChul-Kee ParkSung-Hye ParkJae-Kyung WonIl Han KimSoon Tae LeeHye Jeong ChoiSung-Hye YouKoung Mi KangTae Jin YunJi-Hoon KimChul-Ho Sohn","2017","http://link.springer.com/article/10.1007/s00330-016-4692-9","Article"
"T2-weighted MRI-derived textural features reflect prostate cancer aggressiveness: preliminary results","European Radiology","","27","7","10.1007/s00330-016-4663-1","Gabriel NketiahMattijs ElschotEugene KimJose R. TeruelTom W. ScheenenTone F. BathenKirsten M. Selnæs","2017","http://link.springer.com/article/10.1007/s00330-016-4663-1","Article"
"Different diagnostic values of imaging parameters to predict pseudoprogression in glioblastoma subgroups stratified by MGMT promoter methylation","European Radiology","","27","1","10.1007/s00330-016-4346-y","Ra Gyoung YoonHo Sung KimWooyul PaikWoo Hyun ShimSang Joon KimJeong Hoon Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4346-y","Article"
"Diffusion-weighted imaging of breast lesions: Region-of-interest placement and different ADC parameters influence apparent diffusion coefficient values","European Radiology","","27","5","10.1007/s00330-016-4564-3","Hubert BickelKatja PinkerStephan PolanecHeinrich MagometschniggGeorg WengertClaudio SpickWolfgang BognerZsuzsanna Bago-HorvathThomas H. HelbichPascal Baltzer","2017","http://link.springer.com/article/10.1007/s00330-016-4564-3","Article"
"Diagnostic accuracy of virtual non-contrast enhanced dual-energy CT for diagnosis of adrenal adenoma: A systematic review and meta-analysis","European Radiology","","27","10","10.1007/s00330-017-4785-0","Michael J. ConnollyMatthew D. F. McInnesMohamed El-KhodaryTrevor A. McGrathNicola Schieda","2017","http://link.springer.com/article/10.1007/s00330-017-4785-0","Article"
"Multiparametric computer-aided differential diagnosis of Alzheimer’s disease and frontotemporal dementia using structural and advanced MRI","European Radiology","","27","8","10.1007/s00330-016-4691-x","Esther E. BronMarion SmitsJanne M. PapmaRebecca M. E. SteketeeRozanna MeijboomMarius de GrootJohn C. van SwietenWiro J. NiessenStefan Klein","2017","http://link.springer.com/article/10.1007/s00330-016-4691-x","Article"
"Endometrial cancer with cervical stromal invasion: diagnostic accuracy of diffusion-weighted and dynamic contrast enhanced MR imaging at 3T","European Radiology","","27","5","10.1007/s00330-016-4583-0","Gigin LinYu-Ting HuangAngel ChaoYu-Chun LinLan-Yan YangRen-Chin WuHsin-Ying LuShu-Hang NgKoon-Kwan NgChyong-Huey Lai","2017","http://link.springer.com/article/10.1007/s00330-016-4583-0","Article"
"Repeatability of apparent diffusion coefficient and intravoxel incoherent motion parameters at 3.0 Tesla in orbital lesions","European Radiology","","27","12","10.1007/s00330-017-4933-6","Augustin LeclerJulien SavatovskyDaniel BalvayMathieu ZmudaJean-Claude SadikOlivier GalatoireFrédérique CharbonneauOlivier BergèsHervé PicardLaure Fournier","2017","http://link.springer.com/article/10.1007/s00330-017-4933-6","Article"
"3D double-echo steady-state sequence assessment of hip joint cartilage and labrum at 3 Tesla: comparative analysis of magnetic resonance imaging and intraoperative data","European Radiology","","27","10","10.1007/s00330-017-4834-8","Christoph SchleichTobias HesperHarish S. HosalkarFanni RettegiChristoph ZilkensRüdiger KrauspeGerald AntochBernd Bittersohl","2017","http://link.springer.com/article/10.1007/s00330-017-4834-8","Article"
"Prognostic relevance of gemistocytic grade II astrocytoma: gemistocytic component and MR imaging features compared to non-gemistocytic grade II astrocytoma","European Radiology","","27","7","10.1007/s00330-016-4649-z","Young Jin HeoJi Eun ParkHo Sung KimJi Ye LeeSoo Jeong NamSeung Chai JungChoong Gon ChoiSang Joon Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4649-z","Article"
"CAIPIRINHA accelerated SPACE enables 10-min isotropic 3D TSE MRI of the ankle for optimized visualization of curved and oblique ligaments and tendons","European Radiology","","27","9","10.1007/s00330-017-4734-y","Vivek KaliaBenjamin FritzRory JohnsonWesley D. GilsonEsther RaithelJan Fritz","2017","http://link.springer.com/article/10.1007/s00330-017-4734-y","Article"
"CT evaluation after neoadjuvant FOLFIRINOX chemotherapy for borderline and locally advanced pancreatic adenocarcinoma","European Radiology","","27","7","10.1007/s00330-016-4632-8","Mathilde WagnerCelia AntunesDaniel PietraszChristophe CassinottoMagaly ZappaAntonio Sa CunhaOliver LucidarmeJean-Baptiste Bachet","2017","http://link.springer.com/article/10.1007/s00330-016-4632-8","Article"
"Glioblastoma: does the pre-treatment geometry matter? A postcontrast T1 MRI-based study","European Radiology","","27","3","10.1007/s00330-016-4453-9","Julián Pérez-BetetaAlicia Martínez-GonzálezDavid MolinaMariano Amo-SalasBelén LuqueElena ArreguiManuel CalvoJosé M. BorrásCarlos LópezMarta ClaramonteJuan A. BarciaLidia IglesiasJosué AvecillasDavid AlbilloMiguel NavarroJosé M. Villanueva","2017","http://link.springer.com/article/10.1007/s00330-016-4453-9","Article"
"Fine-needle aspiration versus core needle biopsy for diagnosis of thyroid malignancy and neoplasm: a matched cohort study","European Radiology","","27","2","10.1007/s00330-016-4424-1","Soo-Yeon KimHye Sun LeeJieun MoonEun-Kyung KimHee Jung MoonJung Hyun YoonJin Young Kwak","2017","http://link.springer.com/article/10.1007/s00330-016-4424-1","Article"
"Early perfusion changes within 1 week of systemic treatment measured by dynamic contrast-enhanced MRI may predict survival in patients with advanced hepatocellular carcinoma","European Radiology","","27","7","10.1007/s00330-016-4670-2","Bang-Bin ChenChao-Yu HsuChih-Wei YuPo-Chin LiangChiun HsuChih-Hung HsuAnn-Lii ChengTiffany Ting-Fang Shih","2017","http://link.springer.com/article/10.1007/s00330-016-4670-2","Article"
"Prospective Evaluation of Reduced Dose Computed Tomography for the Detection of Low-Contrast Liver Lesions: Direct Comparison with Concurrent Standard Dose Imaging","European Radiology","","27","5","10.1007/s00330-016-4571-4","B. Dustin PoolerMeghan G. LubnerDavid H. KimOliver T. ChenKe LiGuang-Hong ChenPerry J. Pickhardt","2017","http://link.springer.com/article/10.1007/s00330-016-4571-4","Article"
"Potentiation of doxorubicin efficacy in hepatocellular carcinoma by the DNA repair inhibitor DT01 in preclinical models","European Radiology","","27","10","10.1007/s00330-017-4792-1","Nirmitha I. HerathFlavien DevunAurélie HerbetteMarie-Christine LienafaPhilippe ChouteauJian-Sheng SunMarie DutreixAlban Denys","2017","http://link.springer.com/article/10.1007/s00330-017-4792-1","Article"
"Contrast-enhanced CT in determining resectability in patients with pancreatic carcinoma: a meta-analysis of the positive predictive values of CT","European Radiology","","27","8","10.1007/s00330-016-4708-5","Inne SomersShandra Bipat","2017","http://link.springer.com/article/10.1007/s00330-016-4708-5","Article"
"Assessment of ventriculo-vascular properties in repaired coarctation using cardiac magnetic resonance-derived aortic, left atrial and left ventricular strain","European Radiology","","27","1","10.1007/s00330-016-4373-8","Quanliang ShangSamir SarikouchShivani PatelAndreas SchusterMichael SteinmetzPhalla OuDavid A. DanfordPhilipp BeerbaumShelby Kutty","2017","http://link.springer.com/article/10.1007/s00330-016-4373-8","Article"
"Added value of point shear-wave elastography in the diagnosis of acute cholecystitis","European Radiology","","27","4","10.1007/s00330-016-4509-x","Ji Eun KimDae Seob ChoiKyungsoo BaeJae Min ChoChi Young JeongHyun Ok Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4509-x","Article"
"Myocardial extracellular volume fraction quantified by cardiovascular magnetic resonance is increased in hypertension and associated with left ventricular remodeling","European Radiology","","27","11","10.1007/s00330-017-4841-9","Shuli WangHongjie HuMinjie LuArlene SirajuddinJinghui LiJing AnXiuyu ChenGang YinTian LanLinlin DaiYan ZhangXiaorong YinLei SongAimin DangPeter KellmanAndrew E. Arai","2017","http://link.springer.com/article/10.1007/s00330-017-4841-9","Article"
"Long-term prognostic performance of low-dose coronary computed tomography angiography with prospective electrocardiogram triggering","European Radiology","","27","11","10.1007/s00330-017-4849-1","Olivier F. ClercBasil P. KaufmannMathias PossnerRiccardo LigaJan VontobelFran MikulicicChristoph GräniDominik C. BenzTobias A. FuchsJulia StehliAju P. PazhenkottilOliver GaemperliPhilipp A. KaufmannRonny R. Buechel","2017","http://link.springer.com/article/10.1007/s00330-017-4849-1","Article"
"The value of diffusion kurtosis magnetic resonance imaging for assessing treatment response of neoadjuvant chemoradiotherapy in locally advanced rectal cancer","European Radiology","","27","5","10.1007/s00330-016-4529-6","Jing YuQing XuJia-Cheng SongYan LiXin DaiDong-Ya HuangLing ZhangYang LiHai-Bin Shi","2017","http://link.springer.com/article/10.1007/s00330-016-4529-6","Article"
"A direct comparison of contrast-enhanced ultrasound and dynamic contrast-enhanced magnetic resonance imaging for prostate cancer detection and prediction of aggressiveness","European Radiology","","","","10.1007/s00330-017-5192-2","Alexander D. J. BaurJulia SchwabeJulian RogaschAndreas MaxeinerTobias PenzkoferCarsten StephanMarc RudlBernd HammErnst-Michael JungThom Fischer","2017","http://link.springer.com/article/10.1007/s00330-017-5192-2","Article"
"Clinical impact of preoperative brain MR angiography and MR imaging in candidates for liver transplantation: a propensity score-matching study in a single institution","European Radiology","","27","8","10.1007/s00330-017-4741-z","Mi Sun ChungHo Sung KimYoung-Suk LimSang-Beom JeonSeon-Ok KimHwa Jung KimShin HwangSeung Chai JungChoong Gon ChoiSang Joon Kim","2017","http://link.springer.com/article/10.1007/s00330-017-4741-z","Article"
"Comparison of 3D magnetic resonance imaging and digital subtraction angiography for intracranial artery stenosis","European Radiology","","27","11","10.1007/s00330-017-4860-6","Ji Eun ParkSeung Chai JungSang Hun LeeJi Young JeonJi Ye LeeHo Sung KimChoong-Gon ChoiSang Joon KimDeok Hee LeeSeon-Ok KimSun U. KwonDong-Wha KangJong S. Kim","2017","http://link.springer.com/article/10.1007/s00330-017-4860-6","Article"
"Transarterial chemoembolization of hepatocellular carcinoma with segmental portal vein tumour thrombus","European Radiology","","27","4","10.1007/s00330-016-4511-3","Jin Woo ChoiHyo-Cheol KimJeong-Hoon LeeSu Jong YuYoon Jun KimJung-Hwan YoonHwan Jun JaeSaebeom HurMyungsu LeeJin Wook Chung","2017","http://link.springer.com/article/10.1007/s00330-016-4511-3","Article"
"Meta-analysis: adjusted indirect comparison of drug-eluting bead transarterial chemoembolization versus 90Y-radioembolization for hepatocellular carcinoma","European Radiology","","27","5","10.1007/s00330-016-4548-3","Johannes M. LudwigDi ZhangMinzhi XingHyun S. Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4548-3","Article"
"Prediction of infarction development after endovascular stroke therapy with dual-energy computed tomography","European Radiology","","27","3","10.1007/s00330-016-4412-5","Tanja DjurdjevicRafael RehwaldMichael KnoflachBenjamin MatosevicStefan KiechlElke Ruth GizewskiBernhard GlodnyAstrid Ellen Grams","2017","http://link.springer.com/article/10.1007/s00330-016-4412-5","Article"
"Can lymphovascular invasion be predicted by preoperative multiphasic dynamic CT in patients with advanced gastric cancer?","European Radiology","","27","8","10.1007/s00330-016-4695-6","Zelan MaChanghong LiangYanqi HuangLan HeCuishan LiangXin ChenXiaomei HuangYabing XiongZaiyi Liu","2017","http://link.springer.com/article/10.1007/s00330-016-4695-6","Article"
"Contribution of mono-exponential, bi-exponential and stretched exponential model-based diffusion-weighted MR imaging in the diagnosis and differentiation of uterine cervical carcinoma","European Radiology","","27","6","10.1007/s00330-016-4596-8","Meng LinXiaoduo YuYan ChenHan OuyangBing WuDandan ZhengChunwu Zhou","2017","http://link.springer.com/article/10.1007/s00330-016-4596-8","Article"
"Cam deformity and the omega angle, a novel quantitative measurement of femoral head-neck morphology: a 3D CT gender analysis in asymptomatic subjects","European Radiology","","27","5","10.1007/s00330-016-4530-0","Vasco V. MascarenhasPaulo RegoPedro DantasAugusto GasparFrancisco SoldadoJosé G Consciência","2017","http://link.springer.com/article/10.1007/s00330-016-4530-0","Article"
"Patient dose in interventional radiology: a multicentre study of the most frequent procedures in France","European Radiology","","27","10","10.1007/s00330-017-4780-5","Cécile EtardEmeline BigandCécile SalvatVincent VidalJean Paul BeregiAmaury HornbeckJoël Greffier","2017","http://link.springer.com/article/10.1007/s00330-017-4780-5","Article"
"Fluoroscopic removal of retrievable self-expandable metal stents in patients with malignant oesophageal strictures: Experience with a non-endoscopic removal system","European Radiology","","27","3","10.1007/s00330-016-4431-2","Pyeong Hwa KimHo-Young SongJung-Hoon ParkWei-Zhong ZhouHan Kyu NaYoung Chul ChoEun Jung JunJun Ki KimGuk Bae Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4431-2","Article"
"Hypertensive heart disease versus hypertrophic cardiomyopathy: multi-parametric cardiovascular magnetic resonance discriminators when end-diastolic wall thickness ≥ 15 mm","European Radiology","","27","3","10.1007/s00330-016-4468-2","Jonathan C. L. RodriguesStephen RohanAmardeep Ghosh DastidarIwan HarriesChristopher B. LawtonLaura E. RatcliffeAmy E. BurchellEmma C. HartMark C. K. HamiltonJulian F. R. PatonAngus K. NightingaleNathan E. Manghat","2017","http://link.springer.com/article/10.1007/s00330-016-4468-2","Article"
"Presurgical motor, somatosensory and language fMRI: Technical feasibility and limitations in 491 patients over 13 years","European Radiology","","27","1","10.1007/s00330-016-4369-4","Anthony J. TyndallJulia ReinhardtVolker TronnierLuigi MarianiChristoph Stippich","2017","http://link.springer.com/article/10.1007/s00330-016-4369-4","Article"
"Should fat in the radiofrequency ablation zone of hepatocellular adenomas raise suspicion for residual tumour?","European Radiology","","27","4","10.1007/s00330-016-4496-y","Andreu F. CostaDilkash KajalAndré PereiraMostafa Atri","2017","http://link.springer.com/article/10.1007/s00330-016-4496-y","Article"
"Structured vs narrative reporting of pelvic MRI for fibroids: clarity and impact on treatment planning","European Radiology","","","","10.1007/s00330-017-5161-9","Andrea FranconeriJieming FangBenjamin CarneyAlmamoon JustaniahLaura MillerHye-Chun HurLouise P. KingRoa AlammariSalomao FaintuchKoenraad J. MorteleOlga R. Brook","2017","http://link.springer.com/article/10.1007/s00330-017-5161-9","Article"
"Diagnostic evaluation of magnetization transfer and diffusion kurtosis imaging for prostate cancer detection in a re-biopsy population","European Radiology","","","","10.1007/s00330-017-5169-1","Tristan BarrettMary McLeanAndrew N. PriestEdward M. LawrenceAndrew J. PattersonBrendan C. KooIlse PattersonAnne Y. WarrenAndrew DobleVincent J. GnanapragasamChristof KastnerFerdia A. Gallagher","2017","http://link.springer.com/article/10.1007/s00330-017-5169-1","Article"
