Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Alterations of diffusion tensor MRI parameters in the brains of patients with Parkinson’s disease compared with normal brains: possible diagnostic use","European Radiology","","26","11","10.1007/s00330-016-4232-7","Chin-Song LuShu-Hang NgYi-Hsin WengJur-Shan ChengWey-Yil LinYau-Yau WaiYao-Liang ChenJiun-Jie Wang","2016","http://link.springer.com/article/10.1007/s00330-016-4232-7","Article"
"Correlation between conductivity and prognostic factors in invasive breast cancer using magnetic resonance electric properties tomography (MREPT)","European Radiology","","26","7","10.1007/s00330-015-4067-7","Soo-Yeon KimJaewook ShinDong-Hyun KimMin Jung KimEun-Kyung KimHee Jung MoonJung Hyun Yoon","2016","http://link.springer.com/article/10.1007/s00330-015-4067-7","Article"
"Diffusion-weighted MR imaging of metastatic abdominal and pelvic tumours is sensitive to early changes induced by a VEGF inhibitor using alternative diffusion attenuation models","European Radiology","","26","5","10.1007/s00330-015-3933-7","Matthew R. OrtonChristina MessiouDavid CollinsVeronica A. MorganJean TessierHelen YoungNandita deSouzaMartin O. Leach","2016","http://link.springer.com/article/10.1007/s00330-015-3933-7","Article"
"Cerebral perfusion in the predementia stages of Alzheimer’s disease","European Radiology","","26","2","10.1007/s00330-015-3834-9","Maja A. A. BinnewijzendMarije R. BenedictusJoost P. A. KuijerWiesje M. van der FlierCharlotte E. TeunissenNiels D. PrinsMike P. WattjesBart N.M. van BerckelPhilip ScheltensFrederik Barkhof","2016","http://link.springer.com/article/10.1007/s00330-015-3834-9","Article"
"Molecular MRI differentiation between primary central nervous system lymphomas and high-grade gliomas using endogenous protein-based amide proton transfer MR imaging at 3 Tesla","European Radiology","","26","1","10.1007/s00330-015-3805-1","Shanshan JiangHao YuXianlong WangShilong LuYufa LiLyujin FengYi ZhangHye-Young HeoDong-Hoon LeeJinyuan ZhouZhibo Wen","2016","http://link.springer.com/article/10.1007/s00330-015-3805-1","Article"
"MR imaging features and staging of neuroendocrine carcinomas of the uterine cervix with pathological correlations","European Radiology","","26","12","10.1007/s00330-016-4327-1","Xiaohui DuanXiaohua BanXiang ZhangHuijun HuGuozhao LiDongye WangCharles Qian WangFang ZhangJun Shen","2016","http://link.springer.com/article/10.1007/s00330-016-4327-1","Article"
"Dynamic contrast-enhanced MRI, diffusion-weighted MRI and 18F-FDG PET/CT for the prediction of survival in oropharyngeal or hypopharyngeal squamous cell carcinoma treated with chemoradiation","European Radiology","","26","11","10.1007/s00330-016-4276-8","Shu-Hang NgChun-Ta LiaoChien-Yu LinSheng-Chieh ChanYu-Chun LinTzu-Chen YenJoseph Tung-Chieh ChangSheung-Fat KoKang-Hsing FanHung-Ming WangLan-Yan YangJiun-Jie Wang","2016","http://link.springer.com/article/10.1007/s00330-016-4276-8","Article"
"Diffusion-weighted MR imaging of uterine leiomyomas following uterine artery embolization","European Radiology","","26","10","10.1007/s00330-016-4210-0","Olivier SutterPhilippe SoyerEimad ShotarRaphael DautryYoucef GuerracheVinciane PlacéRaluca OpréaAude RicbourgOlivier Le DrefMourad BoudiafMarc SirolAnthony Dohan","2016","http://link.springer.com/article/10.1007/s00330-016-4210-0","Article"
"Clinical utility of 18F-FDG-PET/MR for preoperative breast cancer staging","European Radiology","","26","7","10.1007/s00330-015-4054-z","Diomidis BotsikasAnastasia KalovidouriMinerva BeckerMichele CoperciniDahila Amal DjemaAlexandre BodmerSindy MonnierChristoph D. BeckerXavier MontetBenedicte M. A. DelattreOsman RatibValentina GaribottoClaire Tabouret-Viaud","2016","http://link.springer.com/article/10.1007/s00330-015-4054-z","Article"
"Cross-national comparison of screening mammography accuracy measures in U.S., Norway, and Spain","European Radiology","","26","8","10.1007/s00330-015-4074-8","Laia DomingoSolveig HofvindRebecca A. HubbardMarta RománDavid BenkeserMaria SalaXavier Castells","2016","http://link.springer.com/article/10.1007/s00330-015-4074-8","Article"
"Novel application of chemical shift gradient echo in- and opposed-phase sequences in 3 T MRI for the detection of H-MRS visible lipids and grading of glioma","European Radiology","","26","7","10.1007/s00330-015-4045-0","Norlisah RamliAzua Mohd KhairyPohchoo SeowLi Kuo TanJeannie Hsiu Ding WongDharmendra GanesanKartini Rahmat","2016","http://link.springer.com/article/10.1007/s00330-015-4045-0","Article"
"Technical feasibility and validation of a coronary artery calcium scoring system using CT coronary angiography images","European Radiology","","26","5","10.1007/s00330-015-3940-8","Christopher W. PavittKatie HarronAlistair C. LindsaySayeh ZielkeRobin RayDaniel GordonMichael B. RubensSimon P. PadleyEdward D. Nicol","2016","http://link.springer.com/article/10.1007/s00330-015-3940-8","Article"
"Comparison of radiographic joint space width and magnetic resonance imaging for prediction of knee replacement: A longitudinal case-control study from the Osteoarthritis Initiative","European Radiology","","26","6","10.1007/s00330-015-3977-8","Felix EcksteinRobert BoudreauZhijie WangMichael J. HannonJeff DuryeaWolfgang WirthSebastian CotofanaAli GuermaziFrank RoemerMichael NevittMarkus R. JohnChristoph LadelLeena SharmaDavid J. HunterC. Kent Kwoh","2016","http://link.springer.com/article/10.1007/s00330-015-3977-8","Article"
"Quantitative DCE-MRI for prediction of pathological complete response following neoadjuvant treatment for locally advanced breast cancer: the impact of breast cancer subtypes on the diagnostic accuracy","European Radiology","","26","5","10.1007/s00330-015-3948-0","Stylianos DrisisThierry MetensMichael IgnatiadisKonstantinos StathopoulosShih-Li ChaoMarc Lemort","2016","http://link.springer.com/article/10.1007/s00330-015-3948-0","Article"
"Radiologic-pathologic analysis of quantitative 3D tumour enhancement on contrast-enhanced MR imaging: a study of ROI placement","European Radiology","","26","1","10.1007/s00330-015-3812-2","Arun ChockalingamRafael DuranJae Ho SohnRüdiger SchernthanerJulius ChapiroHoward LeeSonia SahuSonny NguyenJean-François GeschwindMingDe Lin","2016","http://link.springer.com/article/10.1007/s00330-015-3812-2","Article"
"Performance of ultralow-dose CT with iterative reconstruction in lung cancer screening: limiting radiation exposure to the equivalent of conventional chest X-ray imaging","European Radiology","","26","10","10.1007/s00330-015-4192-3","Adrian HuberJulia LandauLukas EbnerYanik BütikoferLars LeidoltBarbara BrelaMichelle MayJohannes HeverhagenAndreas Christe","2016","http://link.springer.com/article/10.1007/s00330-015-4192-3","Article"
"Apparent diffusion coefficient values of diffusion-weighted imaging for distinguishing focal pulmonary lesions and characterizing the subtype of lung cancer: a meta-analysis","European Radiology","","26","2","10.1007/s00330-015-3840-y","Guohua ShenZhiyun JiaHoufu Deng","2016","http://link.springer.com/article/10.1007/s00330-015-3840-y","Article"
"Feasibility of measuring renal blood flow by phase-contrast magnetic resonance imaging in patients with autosomal dominant polycystic kidney disease","European Radiology","","26","3","10.1007/s00330-015-3877-y","E. M. SpithovenE. MeijerC. BornsW. E. BoertienC. A. J. M. GaillardP. KappertM. J. W. GreuterE. van der JagtP. VartP. E. de JongR. T. Gansevoort","2016","http://link.springer.com/article/10.1007/s00330-015-3877-y","Article"
"Dual time point imaging for F18-FDG-PET/CT does not improve the accuracy of nodal staging in non-small cell lung cancer patients","European Radiology","","26","8","10.1007/s00330-015-4093-5","Julian M. M. RogaschIngo G. SteffenSandra RiedelIvayla ApostolovaHeinz WertzelH. Jost AchenbachFerdinand L. G. A. SteinkrügerThomas KalinskiMeinald SchultzJens SchreiberHolger AmthauerChristian Furth","2016","http://link.springer.com/article/10.1007/s00330-015-4093-5","Article"
"Change in volume parameters induced by neoadjuvant chemotherapy provide accurate prediction of overall survival after resection in patients with oesophageal cancer","European Radiology","","26","2","10.1007/s00330-015-3860-7","Dietmar TamandlRichard M. GoreBarbara FuegerPatrick KinspergerMichael HejnaMatthias PairederAlexander HaugSebastian F. SchoppmannAhmed Ba-Ssalamah","2016","http://link.springer.com/article/10.1007/s00330-015-3860-7","Article"
"Isoattenuating insulinomas at biphasic contrast-enhanced CT: frequency, clinicopathologic features and perfusion characteristics","European Radiology","","26","10","10.1007/s00330-016-4216-7","Liang ZhuHua-dan XueHao SunXuan WangYong-lan HeZheng-yu JinYu-pei Zhao","2016","http://link.springer.com/article/10.1007/s00330-016-4216-7","Article"
"Early prediction of response to neoadjuvant chemotherapy in breast cancer patients: comparison of single-voxel 1H-magnetic resonance spectroscopy and 18F-fluorodeoxyglucose positron emission tomography","European Radiology","","26","7","10.1007/s00330-015-4014-7","Nariya ChoSeock-Ah ImKeon Wook KangIn-Ae ParkIn Chan SongKyung-Hun LeeTae-Yong KimHyunjong LeeIn Kook ChunHai-Jeon YoonWoo Kyung Moon","2016","http://link.springer.com/article/10.1007/s00330-015-4014-7","Article"
"Hepatic sarcoidosis in patients presenting with liver dysfunction: imaging appearance, pathological correlation and disease evolution","European Radiology","","26","9","10.1007/s00330-015-4169-2","David T. FetzerMitchell A. ReesAnil K. DasyamMitchell E. Tublin","2016","http://link.springer.com/article/10.1007/s00330-015-4169-2","Article"
"Effects of automatic tube potential selection on radiation dose index, image quality, and lesion detectability in pediatric abdominopelvic CT and CTA: a phantom study","European Radiology","","26","1","10.1007/s00330-015-3817-x","Michael F. BrinkleyJuan C. Ramirez-GiraldoEhsan SameiDaniel J. FrushKingshuk Roy ChoudhuryJoshua M. WilsonOlav I. ChristiansonDonald P. Frush","2016","http://link.springer.com/article/10.1007/s00330-015-3817-x","Article"
"Multiparametric MRI in the assessment of response of rectal cancer to neoadjuvant chemoradiotherapy: A comparison of morphological, volumetric and functional MRI parameters","European Radiology","","26","12","10.1007/s00330-016-4283-9","Andreas M. HötkerLisa TarlintonYousef MazaheriKaitlin M. WooMithat GönenLeonard B. SaltzKaryn A. GoodmanJulio Garcia-AguilarMarc J. Gollub","2016","http://link.springer.com/article/10.1007/s00330-016-4283-9","Article"
"Whole-Body MR Imaging Including Angiography: Predicting Recurrent Events in Diabetics","European Radiology","","26","5","10.1007/s00330-015-3936-4","Robert C. BertheauFabian BambergElena LochnerHannes M. FindeisenKlaus G. ParhoferHans-Ulrich KauczorStefan O. SchoenbergSabine WeckbachChristopher L. Schlett","2016","http://link.springer.com/article/10.1007/s00330-015-3936-4","Article"
"Brain parenchymal damage in neuromyelitis optica spectrum disorder – A multimodal MRI study","European Radiology","","26","12","10.1007/s00330-016-4282-x","F. PacheH. ZimmermannC. FinkeA. LachetaS. PapazoglouJ. KuchlingJ. WuerfelB. HammK. RuprechtF. PaulA. U. BrandtM. Scheel","2016","http://link.springer.com/article/10.1007/s00330-016-4282-x","Article"
"Imaging the renal lesion with dual-energy multidetector CT and multi-energy applications in clinical practice: what can it truly do for you?","European Radiology","","26","10","10.1007/s00330-015-4180-7","Achille MiletoKeitaro SofueDaniele Marin","2016","http://link.springer.com/article/10.1007/s00330-015-4180-7","Article"
"3D non-contrast-enhanced ECG-gated MR angiography of the lower extremities with dual-source radiofrequency transmission at 3.0 T: Intraindividual comparison with contrast-enhanced MR angiography in PAOD patients","European Radiology","","26","9","10.1007/s00330-015-4089-1","Michael RasperMoritz WildgruberMarcus SettlesHans-Henning EcksteinAlexander ZimmermannChristian ReepsErnst J. RummenyArmin M. Huber","2016","http://link.springer.com/article/10.1007/s00330-015-4089-1","Article"
"Non-invasive MR assessment of macroscopic and microscopic vascular abnormalities in the rectal tumour-surrounding mesorectum","European Radiology","","26","5","10.1007/s00330-015-3955-1","Ewelina KluzaJean-Paul J. E. KleijnenMilou H. MartensDorit RennspiessMonique MaasCécile R. L. P. N. JeukensRobert G. RiedlAxel zur HausenGeerard L. BeetsRegina G. H. Beets-Tan","2016","http://link.springer.com/article/10.1007/s00330-015-3955-1","Article"
"Low contrast media volume in pre-TAVI CT examinations","European Radiology","","26","8","10.1007/s00330-015-4080-x","Madeleine KokJakub TurekCasper MihlSebastian D. ReinartzRobin F. GohmannEstelle C. NijssenSuzanne KatsVincent G. van OmmenBas L. J. H. KietselaerJoachim E. WildbergerMarco Das","2016","http://link.springer.com/article/10.1007/s00330-015-4080-x","Article"
"Quantitative validation of a visual rating scale for frontal atrophy: associations with clinical status, APOE e4, CSF biomarkers and cognition","European Radiology","","26","8","10.1007/s00330-015-4101-9","Daniel FerreiraLena CavallinTobias GranbergOlof LindbergCarlos AguilarPatrizia MecocciBruno VellasMagda TsolakiIwona KłoszewskaHilkka SoininenSimon LovestoneAndrew SimmonsLars-Olof WahlundEric Westman","2016","http://link.springer.com/article/10.1007/s00330-015-4101-9","Article"
"Non-Enhanced MR Imaging of Cerebral Arteriovenous Malformations at 7 Tesla","European Radiology","","26","3","10.1007/s00330-015-3875-0","Karsten H. WredePhilipp DammannSören JohstChristoph MönninghoffMarc SchlamannStefan MaderwaldI. Erol SandalciogluMark E. LaddMichael ForstingUlrich SureLale Umutlu","2016","http://link.springer.com/article/10.1007/s00330-015-3875-0","Article"
"Endovascular management of massive post-partum haemorrhage in abnormal placental implantation deliveries","European Radiology","","26","6","10.1007/s00330-015-4001-z","Alberto RebonatoStefano MoscaMatthias FischerSandro GerliGianluigi OrgeraLuigina GraziosiDaniele MaiettiniGian Carlo Di RenzoGiorgio EpicocoMiltiadis KrokidisMichele RossiMichele Scialpi","2016","http://link.springer.com/article/10.1007/s00330-015-4001-z","Article"
"Quantitating aortic regurgitation by cardiovascular magnetic resonance: significant variations due to slice location and breath holding","European Radiology","","26","9","10.1007/s00330-015-4120-6","Abhishek ChaturvediChristian Hamilton-CraigPeter J. CawleyLee M. MitsumoriCatherine M. OttoJeffrey H. Maki","2016","http://link.springer.com/article/10.1007/s00330-015-4120-6","Article"
"Efficacy and safety of preoperative chemoembolization for resectable hepatocellular carcinoma with portal vein invasion: a prospective comparative study","European Radiology","","26","7","10.1007/s00330-015-4021-8","Yong-Fa ZhangRong-Ping GuoRu-Hai ZouJing-Xian ShenWei WeiShao-Hua LiHan-Yue OuYangHong-Bo ZhuLi XuXiang-Ming LaoMing Shi","2016","http://link.springer.com/article/10.1007/s00330-015-4021-8","Article"
"The predictive value of preoperative 18F-fluorodeoxyglucose PET for postoperative recurrence in patients with localized primary gastrointestinal stromal tumour","European Radiology","","26","12","10.1007/s00330-016-4242-5","Kanae Kawai MiyakeYuji NakamotoYoshiki MikamiShiro TanakaTatsuya HigashiEiji TadamuraTsuneo SagaShunsuke MinamiKaori Togashi","2016","http://link.springer.com/article/10.1007/s00330-016-4242-5","Article"
"Added value of amide proton transfer imaging to conventional and perfusion MR imaging for evaluating the treatment response of newly diagnosed glioblastoma","European Radiology","","26","12","10.1007/s00330-016-4261-2","Kye Jin ParkHo Sung KimJi Eun ParkWoo Hyun ShimSang Joon KimSeth A. Smith","2016","http://link.springer.com/article/10.1007/s00330-016-4261-2","Article"
"Prognostic value of CT findings to predict survival outcomes in patients with pancreatic neuroendocrine neoplasms: a single institutional study of 161 patients","European Radiology","","26","5","10.1007/s00330-015-3943-5","Dong Wook KimHyoung Jung KimKyung Won KimJae Ho ByunSo Yeon KimKi Byung SongNikhil H. RamaiyaSree Harsha TirumaniSeung-Mo Hong","2016","http://link.springer.com/article/10.1007/s00330-015-3943-5","Article"
"Characterisation of cardiomyopathy by cardiac and aortic magnetic resonance in patients new to hemodialysis","European Radiology","","26","8","10.1007/s00330-015-4096-2","Aghogho OduduMohamed Tarek EldehniGerry P. McCannMark A. HorsfieldTobias BreidthardtChristopher W. McIntyre","2016","http://link.springer.com/article/10.1007/s00330-015-4096-2","Article"
"Zebra sign of precentral gyri in amyotrophic lateral sclerosis: A novel finding using phase difference enhanced (PADRE) imaging-initial results","European Radiology","","26","11","10.1007/s00330-016-4219-4","Shingo KakedaTetsuya YonedaSatoru IdeMari MiyataTomoyo HashimotoKoichiro FutatsuyaKeita WatanabeAtsushi OgasawaraJunji MoriyaToru SatoKazumasa OkadaTakenori UozumiHiroaki AdachiYukunori Korogi","2016","http://link.springer.com/article/10.1007/s00330-016-4219-4","Article"
"Disrupted white matter structure underlies cognitive deficit in hypertensive patients","European Radiology","","26","9","10.1007/s00330-015-4116-2","Xin LiChao MaXuan SunJunying ZhangYaojing ChenKewei ChenZhanjun Zhang","2016","http://link.springer.com/article/10.1007/s00330-015-4116-2","Article"
"Comparison of diagnostic accuracy of 111In-pentetreotide SPECT and 68Ga-DOTATOC PET/CT: A lesion-by-lesion analysis in patients with metastatic neuroendocrine tumours","European Radiology","","26","3","10.1007/s00330-015-3882-1","S. Van BinnebeekB. VanbilloenK. BaeteC. TerwingheM. KooleF. M. MottaghyP. M. ClementL. MortelmansK. BogaertsK. HaustermansK. NackaertsE. Van CutsemC. VerslypeA. VerbruggenC. M. Deroose","2016","http://link.springer.com/article/10.1007/s00330-015-3882-1","Article"
"Differentiation of myocardial ischemia and infarction assessed by dynamic computed tomography perfusion imaging and comparison with cardiac magnetic resonance and single-photon emission computed tomography","European Radiology","","26","11","10.1007/s00330-016-4238-1","Yuki TanabeTeruhito KidoTeruyoshi UetaniAkira KurataTamami KonoAkiyoshi OgimotoMasao MiyagawaTsutomu SomaKenya MuraseHirotaka IwakiTeruhito Mochizuki","2016","http://link.springer.com/article/10.1007/s00330-016-4238-1","Article"
"The effectiveness of acupuncture as a treatment for tinnitus: a randomized controlled trial using 99mTc-ECD SPECT","European Radiology","","26","9","10.1007/s00330-015-4164-7","Maura Regina LaureanoEktor Tsuneo OnishiRodrigo Affonseca BressanPedro Braga NetoMario Luiz Vieira CastiglioniIlza Rosa BatistaMarilia Alves ReisMichele Vargas GarciaAdriana Neves de AndradeMaura Lígia SanchezHugo Cogo MoreiraRoberta Ribeiro de AlmeidaGriselda Jara GarridoAndrea Parolin Jackowski","2016","http://link.springer.com/article/10.1007/s00330-015-4164-7","Article"
"Monitoring Crohn’s disease during anti-TNF-α therapy: validation of the magnetic resonance enterography global score (MEGS) against a combined clinical reference standard","European Radiology","","26","7","10.1007/s00330-015-4036-1","Davide PrezziGauraang BhatnagarRoser VegaJesica MakanyangaSteve HalliganStuart Andrew Taylor","2016","http://link.springer.com/article/10.1007/s00330-015-4036-1","Article"
"Clinical outcome and predictors of treatment response in foam sodium tetradecyl sulfate sclerotherapy of venous malformations","European Radiology","","26","5","10.1007/s00330-015-3931-9","Hong Suk ParkYoung Soo DoKwang Bo ParkKeon-Ha KimSook Young WooSin-Ho JungDong-Ik KimYoung Wook KimDongho HyunSung Ki ChoIn Wook Choo","2016","http://link.springer.com/article/10.1007/s00330-015-3931-9","Article"
"Elevated global cerebral blood flow, oxygen extraction fraction and unchanged metabolic rate of oxygen in young adults with end-stage renal disease: an MRI study","European Radiology","","26","6","10.1007/s00330-015-3968-9","Gang ZhengJiqiu WenHanzhang LuYaxian LouZhiying PanWei LiuHui LiuXue LiZhe ZhangHuijuan ChenXiang KongSong LuoXiaolu JiangYa LiuZongjun ZhangLong Jiang Zhang","2016","http://link.springer.com/article/10.1007/s00330-015-3968-9","Article"
"FDG-PET/contrast-enhanced CT as a post-treatment tool in head and neck squamous cell carcinoma: comparison with FDG-PET/non-contrast-enhanced CT and contrast-enhanced CT","European Radiology","","26","4","10.1007/s00330-015-3902-1","Yuko SuenagaKazuhiro KitajimaTakeaki IshiharaRyohei SasakiNaoki OtsukiKen-ichi NibuTsutomu MinamikawaNaomi KiyotaKazuro Sugimura","2016","http://link.springer.com/article/10.1007/s00330-015-3902-1","Article"
"Fetal diffusion tensor quantification of brainstem pathology in Chiari II malformation","European Radiology","","26","5","10.1007/s00330-015-3939-1","Ramona WoitekDaniela PrayerMichael WeberGabriele AmannRainer SeidlDieter BettelheimVeronika SchöpfPeter C BruggerJulia FurtnerUlrika AsenbaumGregor Kasprian","2016","http://link.springer.com/article/10.1007/s00330-015-3939-1","Article"
"Prognostic value of dipyridamole stress cardiac magnetic resonance in patients with known or suspected coronary artery disease: a mid-term follow-up study","European Radiology","","26","7","10.1007/s00330-015-4064-x","Gianluca PontoneDaniele AndreiniErika BertellaMonica LoguercioMarco GuglielmoAndrea BaggianoGiovanni Donato AquaroSaima MushtaqSara SalerniPaola GripariCarmen RossiChiara SeguriniEdoardo ConteVirginia BeltramaMarta GiovannardiFabrizio Veglia","2016","http://link.springer.com/article/10.1007/s00330-015-4064-x","Article"
"Subchondral insufficiency fractures of the femoral head: associated imaging findings and predictors of clinical progression","European Radiology","","26","6","10.1007/s00330-015-3967-x","Lauren A. HackneyMin Hee LeeGabby B. JosephThomas P. VailThomas M. Link","2016","http://link.springer.com/article/10.1007/s00330-015-3967-x","Article"
"Image quality, radiation dose, and diagnostic accuracy of prospectively ECG-triggered high-pitch coronary CT angiography at 70 kVp in a clinical setting: comparison with invasive coronary angiography","European Radiology","","26","3","10.1007/s00330-015-3868-z","Long Jiang ZhangYining WangU. Joseph SchoepfFelix G. MeinelRichard R. Bayer IILi QiJian CaoChang Sheng ZhouYan E ZhaoXie LiJian Bin GongZhengyu JinGuang Ming Lu","2016","http://link.springer.com/article/10.1007/s00330-015-3868-z","Article"
"Aberrant supracallosal longitudinal bundle: MR features, pathogenesis and associated clinical phenotype","European Radiology","","26","8","10.1007/s00330-015-4084-6","Filippo ArrigoniRomina RomanielloDenis PeruzzoAndrea RighiniCecilia ParazziniPaola ColomboMaria Teresa BassiFabio TriulziRenato Borgatti","2016","http://link.springer.com/article/10.1007/s00330-015-4084-6","Article"
"Angiomyolipoma (AML) without visible fat: Ultrasound, CT and MR imaging features with pathological correlation","European Radiology","","26","2","10.1007/s00330-015-3851-8","Shaheed W. HakimNicola SchiedaTaryn HodgdonMatthew D. F. McInnesMarc DilauroTrevor A. Flood","2016","http://link.springer.com/article/10.1007/s00330-015-3851-8","Article"
"Differentiation of intrahepatic mass-forming cholangiocarcinoma from hepatocellular carcinoma on gadoxetic acid-enhanced liver MR imaging","European Radiology","","26","6","10.1007/s00330-015-4005-8","Rihyeon KimJeong Min LeeCheong-Il ShinEun Sun LeeJeong Hee YoonIjin JooSeong Ho KimInpyeong HwangJoon Koo HanByung Ihn Choi","2016","http://link.springer.com/article/10.1007/s00330-015-4005-8","Article"
"Non-invasive or minimally invasive autopsy compared to conventional autopsy of suspected natural deaths in adults: a systematic review","European Radiology","","26","4","10.1007/s00330-015-3908-8","Britt M. BlokkerIvo M. WagensveldAnnick C. WeustinkJ. Wolter OosterhuisM. G. Myriam Hunink","2016","http://link.springer.com/article/10.1007/s00330-015-3908-8","Article"
"Effects of diagnostic ultrasound-targeted microbubble destruction on the homing ability of bone marrow stromal cells to the kidney parenchyma","European Radiology","","26","9","10.1007/s00330-015-4123-3","Gong WangQian ZhangZhongxiong ZhuoShengzheng WuZheng LiuHongmei XiaKaibin TanLinru ZouLing GanYunhua Gao","2016","http://link.springer.com/article/10.1007/s00330-015-4123-3","Article"
"MRI texture analysis of subchondral bone at the tibial plateau","European Radiology","","26","9","10.1007/s00330-015-4142-0","James W. MacKayPhilip J. MurrayBahman KasmaiGlyn JohnsonSimon T. DonellAndoni P. Toms","2016","http://link.springer.com/article/10.1007/s00330-015-4142-0","Article"
"Appearances of screen-detected versus symptomatic colorectal cancers at CT colonography","European Radiology","","26","12","10.1007/s00330-016-4293-7","Andrew A. PlumbFiona PathirajaClaire NickersonKatherine WooldrageDavid BurlingStuart A. TaylorWendy S. AtkinSteve Halligan","2016","http://link.springer.com/article/10.1007/s00330-016-4293-7","Article"
"Perfusion- and pattern-based quantitative CT indexes using contrast-enhanced dual-energy computed tomography in diffuse interstitial lung disease: relationships with physiologic impairment and prediction of prognosis","European Radiology","","26","5","10.1007/s00330-015-3946-2","Jung Won MoonJang Pyo BaeHo Yun LeeNamkug KimMan Pyo ChungHye Yun ParkYongjun ChangJoon Beom SeoKyung Soo Lee","2016","http://link.springer.com/article/10.1007/s00330-015-3946-2","Article"
"Breast MR biopsy: Pathological and radiological correlation","European Radiology","","26","8","10.1007/s00330-015-4071-y","Chloé DratwaAurélie Jalaguier-CoudrayJeanne Thomassin-PianaJulie GoninJocelyne ChopierMartine AntoineIsabelle TropEmile DaraiIsabelle Thomassin-Naggara","2016","http://link.springer.com/article/10.1007/s00330-015-4071-y","Article"
"Magnetic resonance imaging with gadoxetic acid for local tumour progression after radiofrequency ablation in patients with hepatocellular carcinoma","European Radiology","","26","10","10.1007/s00330-015-4190-5","Tae Wook KangHyunchul RhimJisun LeeKyoung Doo SongMin Woo LeeYoung-sun KimHyo Keun LimKyung Mi JangSeong Hyun KimGeum-Youn GwakSin-Ho Jung","2016","http://link.springer.com/article/10.1007/s00330-015-4190-5","Article"
"3D quantitative assessment of response to fractionated stereotactic radiotherapy and single-session stereotactic radiosurgery of vestibular schwannoma","European Radiology","","26","3","10.1007/s00330-015-3895-9","T. SchneiderJ. ChapiroM. LinJ. F. GeschwindL. KleinbergD. RigamontiI. Jusué-TorresA. E. MarciscanoD. M. Yousem","2016","http://link.springer.com/article/10.1007/s00330-015-3895-9","Article"
"Speeding up PET/MR for cancer staging of children and young adults","European Radiology","","26","12","10.1007/s00330-016-4332-4","Maryam AghighiLaura Jean PisaniZiyan SunChristopher KlenkHimani MadnawatSandra Luna FinemanRanjana AdvaniRie Von EybenDaniel OwenAndrew QuonMichael MoseleyHeike E. Daldrup-Link","2016","http://link.springer.com/article/10.1007/s00330-016-4332-4","Article"
"Diffusion-weighted magnetic resonance imaging of thymoma: ability of the Apparent Diffusion Coefficient in predicting the World Health Organization (WHO) classification and the Masaoka-Koga staging system and its prognostic significance on disease-free survival","European Radiology","","26","7","10.1007/s00330-015-4031-6","Adriano Massimiliano PriolaSandro Massimo PriolaMaria Teresa GiraudoDario GnedAlessandro FornariBruno FerreroLorena DuccoAndrea Veltri","2016","http://link.springer.com/article/10.1007/s00330-015-4031-6","Article"
"Evaluation of low-grade glioma structural changes after chemotherapy using DTI-based histogram analysis and functional diffusion maps","European Radiology","","26","5","10.1007/s00330-015-3934-6","Antonella CastellanoMarina DonativiRoberta RudàGiorgio De NunzioMarco RivaAntonella IadanzaLuca BerteroMatteo RuccoLorenzo BelloRiccardo SoffiettiAndrea Falini","2016","http://link.springer.com/article/10.1007/s00330-015-3934-6","Article"
"Assessment of intracardiac flow and vorticity in the right heart of patients after repair of tetralogy of Fallot by flow-sensitive 4D MRI","European Radiology","","26","10","10.1007/s00330-015-4186-1","Daniel HirtlerJulio GarciaAlex J. BarkerJulia Geiger","2016","http://link.springer.com/article/10.1007/s00330-015-4186-1","Article"
"Evaluation of breast cancer using intravoxel incoherent motion (IVIM) histogram analysis: comparison with malignant status, histological subtype, and molecular prognostic factors","European Radiology","","26","8","10.1007/s00330-015-4087-3","Gene Young ChoLinda MoySungheon G. KimSteven H. BaeteMelanie MoccaldiJames S. BabbDaniel K. SodicksonEric E. Sigmund","2016","http://link.springer.com/article/10.1007/s00330-015-4087-3","Article"
"Cost evaluation of gadoxetic acid-enhanced magnetic resonance imaging in the diagnosis of colorectal-cancer metastasis in the liver: Results from the VALUE Trial","European Radiology","","26","11","10.1007/s00330-016-4271-0","Christoph J. ZechNahila JustoAndrea LangAhmed Ba-SsalamahMyeong-Jin KimHarald RindeEduard Jonas","2016","http://link.springer.com/article/10.1007/s00330-016-4271-0","Article"
"MR appearance of parathyroid adenomas at 3 T in patients with primary hyperparathyroidism: what radiologists need to know for pre-operative localization","European Radiology","","26","3","10.1007/s00330-015-3854-5","B. SacconiR. ArgiròDaniele DiacintiA IannarelliM. BezziC. CiprianiD. PisaniV. CipollaC. De FeliceS. MinisolaC. Catalano","2016","http://link.springer.com/article/10.1007/s00330-015-3854-5","Article"
"Chemical exchange saturation transfer (CEST) MR technique for in-vivo liver imaging at 3.0 tesla","European Radiology","","26","6","10.1007/s00330-015-3972-0","Shu-Zhong ChenJing YuanMin DengJuan WeiJinyuan ZhouYì-Xiáng J. Wáng","2016","http://link.springer.com/article/10.1007/s00330-015-3972-0","Article"
