Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Characterizing the contrast of white matter and grey matter in high-resolution phase difference enhanced imaging of human brain at 3.0 T","European Radiology","","25","4","10.1007/s00330-014-3480-7","Li YangShanshan WangBin YaoLili LiXiaofei XuLingfei GuoLianxin ZhaoXinjuan ZhangWeibo ChenQueenie ChanGuangbin Wang","2015","http://link.springer.com/article/10.1007/s00330-014-3480-7","Article"
"A new technique for noise reduction at coronary CT angiography with multi-phase data-averaging and non-rigid image registration","European Radiology","","25","1","10.1007/s00330-014-3381-9","Fuminari TatsugamiToru HigakiYuko NakamuraTakuji YamagamiShuji DateChikako FujiokaMasao KiguchiYasuki KiharaKazuo Awai","2015","http://link.springer.com/article/10.1007/s00330-014-3381-9","Article"
"Arterial spin-labelling perfusion MRI and outcome in neonates with hypoxic-ischemic encephalopathy","European Radiology","","25","1","10.1007/s00330-014-3352-1","Jill B. De VisJeroen HendrikseEsben T. PetersenLinda S. de VriesFrank van BelThomas AlderliestenSimona NegroFloris GroenendaalManon J. N. L. Benders","2015","http://link.springer.com/article/10.1007/s00330-014-3352-1","Article"
"Incidence of bowel wall oedema on computed tomography exams and association with diarrhoea in renal cell carcinoma patients treated with sunitinib","European Radiology","","25","2","10.1007/s00330-014-3389-1","Liesbeth CornelissenFilip ClausPascal WolterHerlinde DumezFrederik De KeyzerEvelyne LerutHendrik Van PoppelBenoit Beuselinck","2015","http://link.springer.com/article/10.1007/s00330-014-3389-1","Article"
"Reconciling quality and cost: A case study in interventional radiology","European Radiology","","25","10","10.1007/s00330-015-3702-7","Li ZhangSascha DomröseAndreas Mahnken","2015","http://link.springer.com/article/10.1007/s00330-015-3702-7","Article"
"Contrast enhanced chest-MDCT in oncologic patients. Prospective evaluation of the prevalence of incidental pulmonary embolism and added value of thin reconstructions","European Radiology","","25","11","10.1007/s00330-015-3739-7","Silvia TresoldiNicola FlorAndrea LucianiMaria Antonietta LombardiBernardo ColomboGianpaolo Cornalba","2015","http://link.springer.com/article/10.1007/s00330-015-3739-7","Article"
"Multiparametric magnetic resonance imaging for the differentiation of low and high grade clear cell renal carcinoma","European Radiology","","25","1","10.1007/s00330-014-3380-x","F. CornelisE. TricaudA. S. LasserreF. PetitpierreJ. C. BernhardY. Le BrasM. YacoubM. BouzgarrouA. RavaudN. Grenier","2015","http://link.springer.com/article/10.1007/s00330-014-3380-x","Article"
"Sub-milliSievert (sub-mSv) CT colonography: a prospective comparison of image quality and polyp conspicuity at reduced-dose versus standard-dose imaging","European Radiology","","25","7","10.1007/s00330-015-3603-9","Meghan G. LubnerB. Dustin PoolerDouglas R. KitchinJie TangKe LiDavid H. KimAlejandro Munoz del RioGuang-Hong ChenPerry J. Pickhardt","2015","http://link.springer.com/article/10.1007/s00330-015-3603-9","Article"
"Lesion morphology on breast MRI affects targeted ultrasound correlation rate","European Radiology","","25","5","10.1007/s00330-014-3517-y","Lauren HollowellElissa PriceVignesh ArasuDorota WisnerNola HyltonBonnie Joe","2015","http://link.springer.com/article/10.1007/s00330-014-3517-y","Article"
"Biased visualization of hypoperfused tissue by computed tomography due to short imaging duration: improved classification by image down-sampling and vascular models","European Radiology","","25","7","10.1007/s00330-015-3602-x","Irene Klærke MikkelsenP. Simon JonesLars Riisgaard RibeJosef AlawnehJosep PuigSusanne Lise BekkeAnna TietzeJonathan H. GillardElisabeth A. WarburtonSalva PedrazaJean-Claude BaronLeif ØstergaardKim Mouridsen","2015","http://link.springer.com/article/10.1007/s00330-015-3602-x","Article"
"Appendiceal diameter as a predictor of appendicitis in children: improved diagnosis with three diagnostic categories derived from a logistic predictive model","European Radiology","","25","8","10.1007/s00330-015-3639-x","Andrew T. TroutAlexander J. TowbinShelby R. FierkeBin ZhangDavid B. Larson","2015","http://link.springer.com/article/10.1007/s00330-015-3639-x","Article"
"Role of diffusion-weighted imaging, apparent diffusion coefficient and correlation with hepatobiliary phase findings in the differentiation of hepatocellular carcinoma from dysplastic nodules in cirrhotic liver","European Radiology","","25","4","10.1007/s00330-014-3500-7","Riccardo InchingoloAnna Maria De GaetanoDavide CurioneMarzia CiresaLuca MieleMaurizio PompiliFabio Maria VecchioFelice GiulianteLorenzo Bonomo","2015","http://link.springer.com/article/10.1007/s00330-014-3500-7","Article"
"Evaluation of the contribution of radiological imaging to the final diagnosis in medical case reports","European Radiology","","25","5","10.1007/s00330-014-3537-7","Isabel WiesingerGregor ScharfNatascha PlatzLena M. DendlMichael T. PawlikChristian StroszczynskiAndreas G. Schreyer","2015","http://link.springer.com/article/10.1007/s00330-014-3537-7","Article"
"Differential diagnosis of pancreatic cancer from other solid tumours arising from the periampullary area on MDCT","European Radiology","","25","10","10.1007/s00330-015-3721-4","Suk Ki JangJung Hoon KimIjin JooJu Hyun JeonKyung Sook ShinJoon Koo HanByung Ihn Choi","2015","http://link.springer.com/article/10.1007/s00330-015-3721-4","Article"
"Long Term Outcomes from CT-guided Indirect Cervical Nerve Root Blocks and their relationship to the MRI findings- A prospective Study","European Radiology","","25","11","10.1007/s00330-015-3758-4","Susanne BenslerReto SutterChristian W. A. PfirrmannCynthia K. Peterson","2015","http://link.springer.com/article/10.1007/s00330-015-3758-4","Article"
"Cardiac CT for planning redo cardiac surgery: effect of knowledge-based iterative model reconstruction on image quality","European Radiology","","25","1","10.1007/s00330-014-3401-9","Seitaro OdaGaby WeissmanMani VembarWm. Guy Weigold","2015","http://link.springer.com/article/10.1007/s00330-014-3401-9","Article"
"Reduction of CT beam hardening artefacts of ethylene vinyl alcohol copolymer by variation of the tantalum content: evaluation in a standardized aortic endoleak phantom","European Radiology","","25","3","10.1007/s00330-014-3438-9","Karla M. TreitlMichael ScherrMonika FörthFranziska BraunDaniel MaxienMarcus Treitl","2015","http://link.springer.com/article/10.1007/s00330-014-3438-9","Article"
"Effect of radiologists’ experience on breast cancer detection and localization using digital breast tomosynthesis","European Radiology","","25","2","10.1007/s00330-014-3409-1","Maram M. AlakhrasPatrick C. BrennanMary RickardRoger BourneClaudia Mello-Thoms","2015","http://link.springer.com/article/10.1007/s00330-014-3409-1","Article"
"A simplified CT-guided approach for greater occipital nerve infiltration in the management of occipital neuralgia","European Radiology","","25","8","10.1007/s00330-015-3622-6","Adrian KastlerYannick OnanaAlexandre ComteArnaud AttyéJean-Louis LajoieBruno Kastler","2015","http://link.springer.com/article/10.1007/s00330-015-3622-6","Article"
"Quantification of tumour 18 F-FDG uptake: Normalise to blood glucose or scale to liver uptake?","European Radiology","","25","9","10.1007/s00330-015-3659-6","Georgia KeramidaSabina DizdarevicJanice BushA. Michael Peters","2015","http://link.springer.com/article/10.1007/s00330-015-3659-6","Article"
"Background 99mTc-methoxyisobutylisonitrile uptake of breast-specific gamma imaging in relation to background parenchymal enhancement in magnetic resonance imaging","European Radiology","","25","1","10.1007/s00330-014-3400-x","Hai-Jeon YoonYemi KimJee Eun LeeBom Sahn Kim","2015","http://link.springer.com/article/10.1007/s00330-014-3400-x","Article"
"Testicular microlithiasis imaging and follow-up: guidelines of the ESUR scrotal imaging subcommittee","European Radiology","","25","2","10.1007/s00330-014-3437-x","Jonathan RichenbergJane BelfieldParvati RamchandaniLaurence RocherSimon FreemanAthina C. TsiliFaye CuthbertMichal StudniarekMichele BertolottoAhmet Tuncay TurgutVikram DograLorenzo E. Derchi","2015","http://link.springer.com/article/10.1007/s00330-014-3437-x","Article"
"Radiation dose reduction in fluoroscopic procedures: left varicocele embolization as a model","European Radiology","","25","6","10.1007/s00330-014-3556-4","Anthony G. VerstandigBashar ShamiehVladimir ShraibmanDavid Raveh","2015","http://link.springer.com/article/10.1007/s00330-014-3556-4","Article"
"Cohort study of lumbar percutaneous chemonucleolysis using ethanol gel in sciatica refractory to conservative treatment","European Radiology","","25","11","10.1007/s00330-015-3740-1","Sébastien TouraineJoël DamianoOlivia TranJean-Denis Laredo","2015","http://link.springer.com/article/10.1007/s00330-015-3740-1","Article"
"Percutaneous transhepatic balloon-assisted transjugular intrahepatic portosystemic shunt for chronic, totally occluded, portal vein thrombosis with symptomatic portal hypertension: procedure technique, safety, and clinical applications","European Radiology","","25","12","10.1007/s00330-015-3777-1","Yong ChenPeng YeYanhao LiShuoyi MaJianbo ZhaoQingle Zeng","2015","http://link.springer.com/article/10.1007/s00330-015-3777-1","Article"
"Quantitative CT texture and shape analysis: Can it differentiate benign and malignant mediastinal lymph nodes in patients with primary lung cancer?","European Radiology","","25","2","10.1007/s00330-014-3420-6","Hamid BayanatiRebecca E. ThornhillCarolina A. SouzaVineeta Sethi-VirmaniAshish GuptaDonna MaziakKayvan AmjadiCarole Dennie","2015","http://link.springer.com/article/10.1007/s00330-014-3420-6","Article"
"Investigation of Apparent Diffusion Coefficient from Ultra-high b-Values in Parkinson’s Disease","European Radiology","","25","9","10.1007/s00330-015-3678-3","Ling XueyingZhang ZhongpingZhao ZhousheGuo LiTang YongjinShi ChangzhengZhou ZhifengChen PeihaoXu HaoHuang Li","2015","http://link.springer.com/article/10.1007/s00330-015-3678-3","Article"
"Measurement of oro-caecal transit time by magnetic resonance imaging","European Radiology","","25","6","10.1007/s00330-014-3575-1","Edoardo SavarinoVincenzo SavarinoMark FoxGiovanni Di LeoManuele FurnariElisa MarabottoLorenzo GemignaniLuca BruzzoneAlessandro MoscatelliChiara De CassanFrancesco SardanelliLuca Maria Sconfienza","2015","http://link.springer.com/article/10.1007/s00330-014-3575-1","Article"
"Impact of splenic circulation: non-invasive microbubble-based assessment of portal hemodynamics","European Radiology","","25","3","10.1007/s00330-014-3476-3","Taro ShimadaHitoshi MaruyamaTakayuki KondoTadashi SekimotoMasanori TakahashiOsamu Yokosuka","2015","http://link.springer.com/article/10.1007/s00330-014-3476-3","Article"
"CT-guided Interstitial Brachytherapy of Hepatocellular Carcinoma before Liver Transplantation: an Equivalent Alternative to Transarterial Chemoembolization?","European Radiology","","25","9","10.1007/s00330-015-3660-0","Timm DeneckeLars StelterDirk SchnapauffIngo SteffenBruno SinnEckart SchottRicarda SeidenstickerGero PuhlBernhard GebauerEnrique Lopez HänninenPeter WustPeter NeuhausDaniel Seehofer","2015","http://link.springer.com/article/10.1007/s00330-015-3660-0","Article"
"Impact of contrast-enhanced ultrasound in the study of hepatic artery hypoperfusion shortly after liver transplantation: contribution to the diagnosis of artery steal syndrome","European Radiology","","25","1","10.1007/s00330-014-3377-5","Ángeles García-CriadoRosa GilabertLuis BianchiRamón VilanaMarta BurrelMarta BarrufetRafael OliveiraJuan Carlos García-ValdecasasConcepción Brú","2015","http://link.springer.com/article/10.1007/s00330-014-3377-5","Article"
"The ribs unfolded - a CT visualization algorithm for fast detection of rib fractures: effect on sensitivity and specificity in trauma patients","European Radiology","","25","7","10.1007/s00330-015-3598-2","Helmut RinglMathias LazarMichael TöpkerRamona WoitekHelmut ProschUlrika AsenbaumCsilla BalassyDaniel TothMichael WeberStefan HajduGrzegorz SozaAndreas WimmerThomas Mang","2015","http://link.springer.com/article/10.1007/s00330-015-3598-2","Article"
"Differentiating malignant vertebral tumours from non-malignancies with CT spectral imaging: a preliminary study","European Radiology","","25","10","10.1007/s00330-015-3726-z","Yuan YuanYan ZhangNing LangJianying LiHuishu Yuan","2015","http://link.springer.com/article/10.1007/s00330-015-3726-z","Article"
"Cardiovascular disease prediction: do pulmonary disease-related chest CT features have added value?","European Radiology","","25","6","10.1007/s00330-014-3495-0","Pushpa M. JairamPim A. de JongWillem P. Th. M. MaliIvana IsgumYolanda van der Graaf","2015","http://link.springer.com/article/10.1007/s00330-014-3495-0","Article"
"Assessing probability of malignancy in solid solitary pulmonary nodules with a new Bayesian calculator: improving diagnostic accuracy by means of expanded and updated features","European Radiology","","25","1","10.1007/s00330-014-3396-2","G. A. SoardiSimone PerandiniM. MottonS. Montemezzi","2015","http://link.springer.com/article/10.1007/s00330-014-3396-2","Article"
"A new angiographic imaging platform reduces radiation exposure for patients with liver cancer treated with transarterial chemoembolization","European Radiology","","25","11","10.1007/s00330-015-3717-0","Ruediger E. SchernthanerRafael DuranJulius ChapiroZhijun WangJean-François H GeschwindMingDe Lin","2015","http://link.springer.com/article/10.1007/s00330-015-3717-0","Article"
"Diagnostic performance of CT and MRI in distinguishing intraductal papillary neoplasm of the bile duct from cholangiocarcinoma with intraductal papillary growth","European Radiology","","25","7","10.1007/s00330-015-3618-2","Yubao LiuXiaomei ZhongLifen YanJunhui ZhengZaiyi LiuChanghong Liang","2015","http://link.springer.com/article/10.1007/s00330-015-3618-2","Article"
"Fairly direct hit! Advances in imaging of shotgun projectiles in MRI","European Radiology","","25","9","10.1007/s00330-015-3646-y","Sebastian EggertRahel A. Kubik-HuchMarkus KlarhöferAlexander PetersStephan A. BolligerMichael J. ThaliSuzanne AndersonJohannes M. Froehlich","2015","http://link.springer.com/article/10.1007/s00330-015-3646-y","Article"
"Noise-optimized virtual monoenergetic images and iodine maps for the detection of venous thrombosis in second-generation dual-energy CT (DECT): an ex vivo phantom study","European Radiology","","25","6","10.1007/s00330-014-3544-8","Malte N. BongersChristoph SchabelBernhard KraussIlias TsiflikasDominik KetelsenStefanie MangoldClaus D. ClaussenKonstantin NikolaouChristoph Thomas","2015","http://link.springer.com/article/10.1007/s00330-014-3544-8","Article"
"Ultrasound-guided percutaneous injection to treat de Quervain’s disease using three different techniques: a randomized controlled trial","European Radiology","","25","5","10.1007/s00330-014-3515-0","Davide OrlandiAngelo CorazzaEmanuele FabbroGiulio FerreroGiuseppe SabinoGiovanni SerafiniEnzo SilvestriLuca Maria Sconfienza","2015","http://link.springer.com/article/10.1007/s00330-014-3515-0","Article"
"Noncontrast-enhanced magnetic resonance renal angiography using a repetitive artery and venous labelling technique at 3 T: comparison with contrast-enhanced magnetic resonance angiography in subjects with normal renal function","European Radiology","","25","2","10.1007/s00330-014-3416-2","Sung Yoon ParkChan Kyo KimEunJu KimByung Kwan Park","2015","http://link.springer.com/article/10.1007/s00330-014-3416-2","Article"
"Demonstration of the reproducibility of free-breathing diffusion-weighted MRI and dynamic contrast enhanced MRI in children with solid tumours: a pilot study","European Radiology","","25","9","10.1007/s00330-015-3666-7","Keiko MiyazakiNeil P. JeromeDavid J. CollinsMatthew R. OrtonJames A. d’ArcyToni WallaceLucas MorenoAndrew D. J. PearsonLynley V. MarshallFernando CarcellerMartin O. LeachStergios ZacharoulisDow-Mu Koh","2015","http://link.springer.com/article/10.1007/s00330-015-3666-7","Article"
"The contribution of fetal MR imaging to the assessment of oesophageal atresia","European Radiology","","25","2","10.1007/s00330-014-3444-y","V. HochartP. VerpillatC. LangloisC. GarabedianJ. BigotV. Houfflin DebargeR. SfeirF. E. Avni","2015","http://link.springer.com/article/10.1007/s00330-014-3444-y","Article"
"Image quality of low mA CT pulmonary angiography reconstructed with model based iterative reconstruction versus standard CT pulmonary angiography reconstructed with filtered back projection: an equivalency trial","European Radiology","","25","6","10.1007/s00330-014-3563-5","Xavier MontetAnne-Lise HachullaAngeliki NeroladakiFrederic LadorThierry RochatDiomidis BotsikasChristoph D. Becker","2015","http://link.springer.com/article/10.1007/s00330-014-3563-5","Article"
"Chest Computed Tomography-Based Scoring of Thoracic Sarcoidosis: Inter-rater Reliability of CT Abnormalities","European Radiology","","25","9","10.1007/s00330-015-3685-4","D. A. Van den HeuvelP. A. de JongP. ZanenH. W. van EsJ. P. van HeesewijkM. SpeeJ. C. Grutters","2015","http://link.springer.com/article/10.1007/s00330-015-3685-4","Article"
"DTI for the assessment of disease stage in patients with glomerulonephritis - correlation with renal histology","European Radiology","","25","1","10.1007/s00330-014-3336-1","Qiang FengZhijun MaJianlin WuWei Fang","2015","http://link.springer.com/article/10.1007/s00330-014-3336-1","Article"
"Diagnostic Accuracy of Real-Time Tissue Elastography for the Staging of Liver Fibrosis: A Meta-Analysis","European Radiology","","25","1","10.1007/s00330-014-3364-x","Kunio KobayashiHaruhisa NakaoTakeshi NishiyamaYingsong LinShogo KikuchiYuji KobayashiTakaya YamamotoNorimitsu IshiiTomohiko OhashiKen SatohYukiomi NakadeKiyoaki ItoMasashi Yoneda","2015","http://link.springer.com/article/10.1007/s00330-014-3364-x","Article"
"Postmortem MR quantification of the heart for characterization and differentiation of ischaemic myocardial lesions","European Radiology","","25","7","10.1007/s00330-014-3582-2","Wolf-Dieter ZechNicole SchwendenerAnders PerssonMarcel J. WarntjesChristian Jackowski","2015","http://link.springer.com/article/10.1007/s00330-014-3582-2","Article"
"Local tumour progression after ultrasound-guided microwave ablation of liver malignancies: risk factors analysis of 2529 tumours","European Radiology","","25","4","10.1007/s00330-014-3483-4","Jie YuPing LiangXiao-ling YuZhi-gang ChengZhi-yu HanMeng-juan MuQin-ying LiYan-mei Liu","2015","http://link.springer.com/article/10.1007/s00330-014-3483-4","Article"
"Pulmonary function and CT biomarkers as risk factors for cardiovascular events in male lung cancer screening participants: the NELSON study","European Radiology","","25","1","10.1007/s00330-014-3384-6","Richard A. P. TakxRozemarijn VliegenthartFirdaus A. A. Mohamed HoeseinIvana IšgumHarry J. de KoningWillem P. Th. M. MaliCarlijn M. van der AalstPieter ZanenJan-Willem J. LammersHarry J. M. GroenEva M. van RikxoortMichael SchmidtBram van GinnekenMatthijs OudkerkTim LeinerPim A. de Jong","2015","http://link.springer.com/article/10.1007/s00330-014-3384-6","Article"
"Diagnostic utility of Acoustic Radiation Force Impulse (ARFI) imaging in primary Sjoegren`s syndrome","European Radiology","","25","10","10.1007/s00330-015-3705-4","Andreas KnopfBenedikt HofauerKlaus ThürmelReinhard MeierKonrad StockMurat BasNaglaa Manour","2015","http://link.springer.com/article/10.1007/s00330-015-3705-4","Article"
"Short-term precision assessment of trabecular bone score and bone mineral density using dual-energy X-ray absorptiometry with different scan modes: an in vivo study","European Radiology","","25","7","10.1007/s00330-015-3606-6","Michele BandiraliAlessandro PoloniLuca Maria SconfienzaCarmelo MessinaGiacomo Davide Edoardo PapiniMarcello PetriniFabio Massimo UlivieriGiovanni Di LeoFrancesco Sardanelli","2015","http://link.springer.com/article/10.1007/s00330-015-3606-6","Article"
"Magnetic resonance enterography for assessment of intestinal graft-versus-host disease after allogeneic stem cell transplantation","European Radiology","","25","5","10.1007/s00330-014-3503-4","Thorsten DerlinAzien LaqmaniSimon VeldhoenIvayla ApostolovaFrancis AyukGerhard AdamNicolaus KrögerPeter Bannas","2015","http://link.springer.com/article/10.1007/s00330-014-3503-4","Article"
"Ischiofemoral Space on MRI in an Asymptomatic Population: Normative Width Measurements and Soft Tissue Signal Variations","European Radiology","","25","8","10.1007/s00330-015-3625-3","Zeynep Maraş ÖzdemirÜstün AydıngözCemile Ayşe GörmeliAyşegül Sağır Kahraman","2015","http://link.springer.com/article/10.1007/s00330-015-3625-3","Article"
"Contrast-enhanced MRI features in the early diagnosis of Juvenile Idiopathic Arthritis","European Radiology","","25","11","10.1007/s00330-015-3752-x","Robert HemkeTaco W. KuijpersCharlotte M. NusmanDieneke Schonenberg-MeinemaMarion A. J. van RossumKoert M. DolmanJ. Merlijn van den BergMario Maas","2015","http://link.springer.com/article/10.1007/s00330-015-3752-x","Article"
"Evaluation of whole body Ultralow-Dose CT for the assessment of ventriculoperitoneal shunt complications: an experimental ex-vivo study in a swine model","European Radiology","","25","8","10.1007/s00330-015-3653-z","Ahmed OthmanHussam A. HamouRastislav PjontekSaif AfatHans ClusmannMartin WiesmannMarc A. Brockmann","2015","http://link.springer.com/article/10.1007/s00330-015-3653-z","Article"
"Multidetector-row computed tomography for prosthetic heart valve dysfunction: is concomitant non-invasive coronary angiography possible before redo-surgery?","European Radiology","","25","6","10.1007/s00330-014-3551-9","Wilco TanisDominika SucháWard LauferJesse HabetsLex. A. van HerwerdenPetr SymerskySteven ChamuleauRicardo P. J. Budde","2015","http://link.springer.com/article/10.1007/s00330-014-3551-9","Article"
"Aiming for a simpler early arthritis MRI protocol: can Gd contrast administration be eliminated?","European Radiology","","25","5","10.1007/s00330-014-3522-1","Wouter StompAnnemarie KrabbenDésirée van der HeijdeTom W. J. HuizingaJohan L. BloemMikkel ØstergaardAnnette H. M. van der Helm-van MilMonique Reijnierse","2015","http://link.springer.com/article/10.1007/s00330-014-3522-1","Article"
"Chest CT using spectral filtration: radiation dose, image quality, and spectrum of clinical utility","European Radiology","","25","6","10.1007/s00330-014-3559-1","Franziska M. BraunThorsten R. C. JohnsonWieland H. SommerKolja M. ThierfelderFelix G. Meinel","2015","http://link.springer.com/article/10.1007/s00330-014-3559-1","Article"
"Assessment of diabetic peripheral neuropathy in streptozotocin-induced diabetic rats with magnetic resonance imaging","European Radiology","","25","2","10.1007/s00330-014-3423-3","Dongye WangXiang ZhangLiejing LuHaojiang LiFang ZhangYueyao ChenJun Shen","2015","http://link.springer.com/article/10.1007/s00330-014-3423-3","Article"
"Santorinicele: secretin-enhanced magnetic resonance cholangiopancreatography findings before and after minor papilla sphincterotomy","European Radiology","","25","8","10.1007/s00330-015-3644-0","Enrico BoninsegnaRiccardo ManfrediAnna VentrigliaRiccardo NegrelliBeatrice PedrinollaSara MehrabiArmando GabbrielliRoberto Pozzi Mucelli","2015","http://link.springer.com/article/10.1007/s00330-015-3644-0","Article"
"Renal involvement in children with HNF1β mutation: Early sonographic appearances and long-term follow-up","European Radiology","","25","5","10.1007/s00330-014-3550-x","Fred E. AvniAnnie LahocheCarole LangloisCatherine GarelMichele HallPierre-Hugues Vivier","2015","http://link.springer.com/article/10.1007/s00330-014-3550-x","Article"
"Influence of scan duration on the estimation of pharmacokinetic parameters for breast lesions: a study based on CAIPIRINHA-Dixon-TWIST-VIBE technique","European Radiology","","25","4","10.1007/s00330-014-3451-z","Wen HaoBin ZhaoGuangbin WangCuiyan WangHui Liu","2015","http://link.springer.com/article/10.1007/s00330-014-3451-z","Article"
"Development of an online, publicly accessible naive Bayesian decision support tool for mammographic mass lesions based on the American College of Radiology (ACR) BI-RADS lexicon","European Radiology","","25","6","10.1007/s00330-014-3570-6","Matthias BenndorfElmar KotterMathias LangerChristoph HerdaYirong WuElizabeth S. Burnside","2015","http://link.springer.com/article/10.1007/s00330-014-3570-6","Article"
"Sublingual Nitroglycerin Administration in Coronary Computed Tomography Angiography: a Systematic Review","European Radiology","","25","12","10.1007/s00330-015-3791-3","Richard A. P. TakxDominika SucháJakob ParkTim LeinerUdo Hoffmann","2015","http://link.springer.com/article/10.1007/s00330-015-3791-3","Article"
"Determining the organ of origin of large pelvic masses in females using multidetector CT angiography and three-dimensional volume rendering CT angiography","European Radiology","","25","4","10.1007/s00330-014-3471-8","YangKang LiYu ZhengJunWei ChenXueYin ChenJianBang LinAiQun CaiXiuGuo Zhou","2015","http://link.springer.com/article/10.1007/s00330-014-3471-8","Article"
"Primary hepatic angiosarcoma: multi-institutional comprehensive cancer centre review of multiphasic CT and MR imaging in 35 patients","European Radiology","","25","2","10.1007/s00330-014-3442-0","Perry J. PickhardtDouglas KitchinMeghan G. LubnerDhakshina M. GaneshanSanjeev BhallaAnne M. Covey","2015","http://link.springer.com/article/10.1007/s00330-014-3442-0","Article"
"MRI findings of serous atrophy of bone marrow and associated complications","European Radiology","","25","9","10.1007/s00330-015-3692-5","Robert D. BoutinLawrence M. WhiteTal LaorDamon J. SpitzRobert R. Lopez-BenKathryn J. StevensMiriam A. Bredella","2015","http://link.springer.com/article/10.1007/s00330-015-3692-5","Article"
"A comparative study for image quality and radiation dose of a cone beam computed tomography scanner and a multislice computed tomography scanner for paranasal sinus imaging","European Radiology","","25","7","10.1007/s00330-015-3593-7","Jens De CockFederica ZancaJohn CanningRuben PauwelsRobert Hermans","2015","http://link.springer.com/article/10.1007/s00330-015-3593-7","Article"
"Pancreatic duct abnormalities in focal autoimmune pancreatitis: MR/MRCP imaging findings","European Radiology","","25","2","10.1007/s00330-014-3371-y","Riccardo NegrelliRiccardo ManfrediBeatrice PedrinollaEnrico BoninsegnaAnna VentrigliaSara MehrabiLuca FrulloniRoberto Pozzi Mucelli","2015","http://link.springer.com/article/10.1007/s00330-014-3371-y","Article"
"Preliminary clinical experience with a dedicated interventional robotic system for CT-guided biopsies of lung lesions: a comparison with the conventional manual technique","European Radiology","","25","5","10.1007/s00330-014-3508-z","Michele AnzideiRenato ArgiròAndrea PorfiriFabrizio BoniMarco AnileFulvio ZaccagnaDomenico VitoloLuca SabaAlessandro NapoliAndrea LeonardiFlavia LongoFederico VenutaMario BezziCarlo Catalano","2015","http://link.springer.com/article/10.1007/s00330-014-3508-z","Article"
"Characterization of the collagen component of cartilage repair tissue of the talus with quantitative MRI: comparison of T2 relaxation time measurements with a diffusion-weighted double-echo steady-state sequence (dwDESS)","European Radiology","","25","4","10.1007/s00330-014-3490-5","M. KretzschmarO. BieriM. MiskaM. WiewiorskiN. HaincV. ValderrabanoU. Studler","2015","http://link.springer.com/article/10.1007/s00330-014-3490-5","Article"
"Automated two-point dixon screening for the evaluation of hepatic steatosis and siderosis: comparison with R2*-relaxometry and chemical shift-based sequences","European Radiology","","25","5","10.1007/s00330-014-3528-8","B. HenningerH. ZollerS. RauchM. SchockeS. KannengiesserX. ZhongG. ReiterW. JaschkeC. Kremser","2015","http://link.springer.com/article/10.1007/s00330-014-3528-8","Article"
"Recurrent peripheral vestibulopathy: Is MRI useful for the diagnosis of endolymphatic hydrops in clinical practice?","European Radiology","","25","10","10.1007/s00330-015-3712-5","Arnaud AttyéG. DumasI. TroprèsM. RoustitA. KarkasE. BanciuJ. PietrasL. LamalleS. SchmerberA. Krainik","2015","http://link.springer.com/article/10.1007/s00330-015-3712-5","Article"
"Hyperintense acute reperfusion marker is associated with higher contrast agent dosage in acute ischaemic stroke","European Radiology","","25","11","10.1007/s00330-015-3749-5","Ann-Christin OstwaldtMichal RozanskiTabea SchaeferMartin EbingerGerhard J. JungehülsingKersten VillringerJochen B. Fiebach","2015","http://link.springer.com/article/10.1007/s00330-015-3749-5","Article"
"MR neurography of ulnar nerve entrapment at the cubital tunnel: a diffusion tensor imaging study","European Radiology","","25","7","10.1007/s00330-015-3613-7","Julia B. BreitenseherGottfried KranzAlina HoldDominik BerzaczyStefan F. NemecThomas SychaMichael WeberDaniela PrayerGregor Kasprian","2015","http://link.springer.com/article/10.1007/s00330-015-3613-7","Article"
"Computed tomography assessment of bone lesions in patients with POEMS syndrome","European Radiology","","25","2","10.1007/s00330-014-3428-y","K. GlazebrookFrancis L. Guerra BonillaAdam JohnsonS. LengA. Dispenzieri","2015","http://link.springer.com/article/10.1007/s00330-014-3428-y","Article"
"Contrast agent and radiation dose reduction in abdominal CT by a combination of low tube voltage and advanced image reconstruction algorithms","European Radiology","","25","4","10.1007/s00330-014-3510-5","Nico BulsGert Van GompelToon Van CauterenKoenraad NieboerInneke WillekensGuy VerfailliePaul EvansSven MachollBen NewtonJohan de Mey","2015","http://link.springer.com/article/10.1007/s00330-014-3510-5","Article"
"Preoperative cardiac computed tomography for demonstration of congenital cardiac septal defect in adults","European Radiology","","25","6","10.1007/s00330-014-3547-5","Hye-Joung EomDong Hyun YangJoon-Won KangDae-Hee KimJong-Min SongDuk-Hyun KangJae-Kwan SongJoon Bum KimSung-Ho JungSuk Jung ChooCheol Hyun ChungJae Won LeeTae-Hwan Lim","2015","http://link.springer.com/article/10.1007/s00330-014-3547-5","Article"
"Astrocytic tumour grading: a comparative study of three-dimensional pseudocontinuous arterial spin labelling, dynamic susceptibility contrast-enhanced perfusion-weighted imaging, and diffusion-weighted imaging","European Radiology","","25","12","10.1007/s00330-015-3768-2","Hua-Feng XiaoZhi-Ye ChenXin LouYu-Lin WangQiu-Ping GuiYan WangKai-Ning ShiZhen-Yu ZhouDan-Dan ZhengDanny J. J. WangLin Ma","2015","http://link.springer.com/article/10.1007/s00330-015-3768-2","Article"
