Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Statistical clustering of parametric maps from dynamic contrast enhanced MRI and an associated decision tree model for non-invasive tumour grading of T1b solid clear cell renal cell carcinoma","European Radiology","","28","1","10.1007/s00330-017-4925-6","Yin XiQing YuanYue ZhangAnanth J. MadhuranthakamMichael FulkersonVitaly MargulisJames BrugarolasPayal KapurJeffrey A. CadedduIvan Pedrosa","2018","http://link.springer.com/article/10.1007/s00330-017-4925-6","Article"
"The diagnostic performance of shear-wave elastography for liver fibrosis in children and adolescents: A systematic review and diagnostic meta-analysis","European Radiology","","28","3","10.1007/s00330-017-5078-3","Jeong Rye KimChong Hyun SuhHee Mang YoonJin Seong LeeYoung Ah ChoAh Young Jung","2018","http://link.springer.com/article/10.1007/s00330-017-5078-3","Article"
"MRI of the scrotum: Recommendations of the ESUR Scrotal and Penile Imaging Working Group","European Radiology","","28","1","10.1007/s00330-017-4944-3","Athina C. TsiliMichele BertolottoAhmet Tuncay TurgutVikram DograSimon FreemanLaurence RocherJane BelfieldMichal StudniarekAlexandra NtorkouLorenzo E. DerchiRaymond OyenParvati RamchandaniMustafa SecilJonathan Richenberg","2018","http://link.springer.com/article/10.1007/s00330-017-4944-3","Article"
"Implementing diffusion-weighted MRI for body imaging in prospective multicentre trials: current considerations and future perspectives","European Radiology","","28","3","10.1007/s00330-017-4972-z","N. M. deSouzaJ. M. WinfieldJ. C. WatertonA. WellerM.-V. PapoutsakiS. J. DoranD. J. CollinsL. FournierD. SullivanT. ChenevertA. JacksonM. BossS. TrattnigY. Liu","2018","http://link.springer.com/article/10.1007/s00330-017-4972-z","Article"
"Diagnostic performance of computed tomography angiography in the detection of coronary artery in-stent restenosis: evidence from an updated meta-analysis","European Radiology","","28","4","10.1007/s00330-017-5097-0","Tao DaiJiang-rong WangPeng-fei Hu","2018","http://link.springer.com/article/10.1007/s00330-017-5097-0","Article"
"Coronary CT angiography characteristics of OCT-defined thin-cap fibroatheroma: a section-to-section comparison study","European Radiology","","28","2","10.1007/s00330-017-4992-8","Dong Hyun YangSoo-Jin KangHyun Jung KooMineok ChangJoon-Won KangTae-Hwan LimSeunghee BaekSeungbong HanPil Hyung LeeJae-Hyung RohJung-Min AhnDuk-Woo ParkSeung-Whan LeeCheol Whan LeeSeong-Wook ParkSeung-Jung Park","2018","http://link.springer.com/article/10.1007/s00330-017-4992-8","Article"
"Monitoring cerebral blood flow change through use of arterial spin labelling in acute ischaemic stroke patients after intra-arterial thrombectomy","European Radiology","","","","10.1007/s00330-018-5319-0","Roh-Eul YooTae Jin YunDong Hyun YooYoung Dae ChoHyun-Seung KangByung-Woo YoonKeun-Hwa JungKoung Mi KangSeung Hong ChoiJi-hoon KimChul-Ho Sohn","2018","http://link.springer.com/article/10.1007/s00330-018-5319-0","Article"
"Computed tomography use in a large Italian region: trend analysis 2004-2014 of emergency and outpatient CT examinations in children and adults","European Radiology","","","","10.1007/s00330-017-5225-x","Andrea PolaDaniela CorbellaAndrea RighiniAlberto TorresinPaola E. ColomboLuigi VismaraLuca TrombettaMichele MaddaloMaria Vittoria IntroiniDaniela TinelliLaura StrohmengerGiovanna GarattiniAngelica MunariFabio Triulzi","2018","http://link.springer.com/article/10.1007/s00330-017-5225-x","Article"
"Can CT-based radiomics signature predict KRAS/NRAS/BRAF mutations in colorectal cancer?","European Radiology","","","","10.1007/s00330-017-5146-8","Lei YangDi DongMengjie FangYongbei ZhuYali ZangZhenyu LiuHongmei ZhangJianming YingXinming ZhaoJie Tian","2018","http://link.springer.com/article/10.1007/s00330-017-5146-8","Article"
"ADC as a useful diagnostic tool for differentiating benign and malignant vertebral bone marrow lesions and compression fractures: a systematic review and meta-analysis","European Radiology","","","","10.1007/s00330-018-5330-5","Chong Hyun SuhSeong Jong YunWook JinSun Hwa LeeSo Young ParkChang-Woo Ryu","2018","http://link.springer.com/article/10.1007/s00330-018-5330-5","Article"
"Retained executive abilities in mild cognitive impairment are associated with increased white matter network connectivity","European Radiology","","28","1","10.1007/s00330-017-4951-4","Danielle C. FarrarAsim Z. MianAndrew E. BudsonMark B. MossBang Bon KooRonald J. Killiany","2018","http://link.springer.com/article/10.1007/s00330-017-4951-4","Article"
"Renal angiomyolipoma without visible fat: Can we make the diagnosis using CT and MRI?","European Radiology","","28","2","10.1007/s00330-017-4988-4","Robert S. LimTrevor A. FloodMatthew D. F. McInnesLuke T. LavalleeNicola Schieda","2018","http://link.springer.com/article/10.1007/s00330-017-4988-4","Article"
"Artifacts during the arterial phase of gadoxetate disodium-enhanced MRI: Multiple arterial phases using view-sharing from two different vendors versus single arterial phase imaging","European Radiology","","","","10.1007/s00330-018-5307-4","Ji Hye MinYoung Kon KimTae Wook KangWoo Kyoung JeongWon Jae LeeSoohyun AhnNa Young Hwang","2018","http://link.springer.com/article/10.1007/s00330-018-5307-4","Article"
"Does a combined CT and MRI protocol enhance the diagnostic efficacy of LI-RADS in the categorization of hepatic observations? A prospective comparative study","European Radiology","","","","10.1007/s00330-017-5232-y","Mohammad Abd Alkhalik BashaMohamad Zakarya AlAzzazyAyman F. AhmedHala Y. YousefSamar Mohamad ShehataDena Abd El Aziz El SammakTalaat FathyAhmed Ali ObayaEman H. Abdelbary","2018","http://link.springer.com/article/10.1007/s00330-017-5232-y","Article"
"Serial automated quantitative CT analysis in idiopathic pulmonary fibrosis: functional correlations and comparison with changes in visual CT scores","European Radiology","","28","3","10.1007/s00330-017-5053-z","Joseph JacobBrian J. BartholmaiSrinivasan RajagopalanMaria KokosiRyoko EgashiraAnne Laure BrunArjun NairSimon L. F. WalshRonald KarwoskiAthol U. Wells","2018","http://link.springer.com/article/10.1007/s00330-017-5053-z","Article"
"Prognostic value of coronary atherosclerosis progression evaluated by coronary CT angiography in patients with stable angina","European Radiology","","28","3","10.1007/s00330-017-5073-8","Hui GuYang GaoZhihui HouU. Joseph SchoepfAlan N. SnyderTaylor M. DuguayXiming WangBin Lu","2018","http://link.springer.com/article/10.1007/s00330-017-5073-8","Article"
"Magnetic resonance neurography: current perspectives and literature review","European Radiology","","28","2","10.1007/s00330-017-4976-8","Avneesh ChhabraAnanth J. MadhuranthakamGustav Andreisek","2018","http://link.springer.com/article/10.1007/s00330-017-4976-8","Article"
"Glioma imaging in Europe: A survey of 220 centres and recommendations for best clinical practice","European Radiology","","","","10.1007/s00330-018-5314-5","S. C. ThustS. HeilandA. FaliniH. R. JägerA. D. WaldmanP. C. SundgrenC. GodiV. K. KatsarosA. RamosN. BargalloM. W. VernooijT. YousryM. BendszusM. Smits","2018","http://link.springer.com/article/10.1007/s00330-018-5314-5","Article"
"Hepatic neuroendocrine tumour: Apparent diffusion coefficient as a potential marker of prognosis associated with tumour grade and overall survival","European Radiology","","","","10.1007/s00330-017-5248-3","Ji Hye MinTae Wook KangYoung Kon KimSeong Hyun KimKyung Sook ShinJeong Eun LeeSang Yun HaInsuk Sohn","2018","http://link.springer.com/article/10.1007/s00330-017-5248-3","Article"
"Comparison of gradient-recalled echo and spin-echo echo-planar imaging MR elastography in staging liver fibrosis: a meta-analysis","European Radiology","","28","4","10.1007/s00330-017-5149-5","Yong Seek KimYu Na JangJi Soo Song","2018","http://link.springer.com/article/10.1007/s00330-017-5149-5","Article"
"Dynamic contrast-enhanced and diffusion-weighted MR imaging in the characterisation of small, non-palpable solid testicular tumours","European Radiology","","28","2","10.1007/s00330-017-5013-7","Lucia ManganaroMatteo SaldariCarlotta PozzaValeria VinciDaniele GianfrilliErmanno GrecoGiorgio FrancoMaria Eleonora SergiMichele ScialpiCarlo CatalanoAndrea M. Isidori","2018","http://link.springer.com/article/10.1007/s00330-017-5013-7","Article"
"Prediction of infarct size and adverse cardiac outcomes by tissue tracking-cardiac magnetic resonance imaging in ST-segment elevation myocardial infarction","European Radiology","","","","10.1007/s00330-017-5296-8","Yeonyee E. YoonSi-Hyuck KangHong-Mi ChoiSeonji JeongJi Min SungSang-Eun LeeInjeong ChoGoo-Yeong ChoHyuk-Jae ChangEun Ju Chun","2018","http://link.springer.com/article/10.1007/s00330-017-5296-8","Article"
"Added value of ancillary imaging features for differentiating scirrhous hepatocellular carcinoma from intrahepatic cholangiocarcinoma on gadoxetic acid-enhanced MR imaging","European Radiology","","","","10.1007/s00330-017-5196-y","Seo-Youn ChoiYoung Kon KimJi Hye MinTae Wook KangWoo Kyoung JeongSoohyun AhnHojeong Won","2018","http://link.springer.com/article/10.1007/s00330-017-5196-y","Article"
"Risk stratification of gallbladder polyps larger than 10 mm using high-resolution ultrasonography and texture analysis","European Radiology","","28","1","10.1007/s00330-017-4954-1","Tae Won ChoiJung Hoon KimSang Joon ParkSu Joa AhnIjin JooJoon Koo Han","2018","http://link.springer.com/article/10.1007/s00330-017-4954-1","Article"
"Diagnostic prediction of complicated appendicitis by combined clinical and radiological appendicitis severity index (APSI)","European Radiology","","","","10.1007/s00330-018-5339-9","Maxim AvanesovNis Jesper WieseMurat KarulHelena GuerreiroSarah KellerPhilip BuschFrank JacobsenGerhard AdamJin Yamamura","2018","http://link.springer.com/article/10.1007/s00330-018-5339-9","Article"
"Simultaneous multislice diffusion-weighted imaging in whole-body positron emission tomography/magnetic resonance imaging for multiparametric examination in oncological patients","European Radiology","","","","10.1007/s00330-017-5216-y","Jana TaronChristina SchramlChristina PfannenbergMatthias ReimoldNina SchwenzerKonstantin NikolaouPetros MartirosianFerdinand Seith","2018","http://link.springer.com/article/10.1007/s00330-017-5216-y","Article"
"Piriformis muscle syndrome: A cross-sectional imaging study in 116 patients and evaluation of therapeutic outcome","European Radiology","","28","2","10.1007/s00330-017-4982-x","Evangelia E. VassalouPavlos KatonisApostolos H. Karantanas","2018","http://link.springer.com/article/10.1007/s00330-017-4982-x","Article"
"Assessment of CT dose to the fetus and pregnant female patient using patient-specific computational models","European Radiology","","28","3","10.1007/s00330-017-5000-z","Tianwu XiePierre-Alexandre PolettiAlexandra PlatonChristoph D. BeckerHabib Zaidi","2018","http://link.springer.com/article/10.1007/s00330-017-5000-z","Article"
"The impact of trained radiographers as concurrent readers on performance and reading time of experienced radiologists in the UK Lung Cancer Screening (UKLS) trial","European Radiology","","28","1","10.1007/s00330-017-4903-z","Arjun NairNicholas J. ScreatonJohn A. HolemansDiane JonesLeigh ClementsBruce BartonNatalie GartlandStephen W. DuffyDavid R. BaldwinJohn K. FieldDavid M. HansellAnand Devaraj","2018","http://link.springer.com/article/10.1007/s00330-017-4903-z","Article"
"Integrated prediction of lesion-specific ischaemia from quantitative coronary CT angiography using machine learning: a multicentre study","European Radiology","","","","10.1007/s00330-017-5223-z","Damini DeySara GaurKristian A. OvrehusPiotr J. SlomkaJulian BetancurMarkus GoellerMichaela M. HellHeidi GransarDaniel S. BermanStephan AchenbachHans Erik BotkerJesper Moller JensenJens Flensted LassenBjarne Linde Norgaard","2018","http://link.springer.com/article/10.1007/s00330-017-5223-z","Article"
"Reference ranges of left ventricular structure and function assessed by contrast-enhanced cardiac MR and changes related to ageing and hypertension in a population-based study","European Radiology","","","","10.1007/s00330-018-5345-y","Robin BülowTill IttermannMarcus DörrAxel PoeschSönke LangnerHenry VölzkeNorbert HostenMarc DeweyRobin Bülow","2018","http://link.springer.com/article/10.1007/s00330-018-5345-y","Article"
"Non-invasive methods for estimating mPAP in COPD using cardiovascular magnetic resonance imaging","European Radiology","","28","4","10.1007/s00330-017-5143-y","C. S. JohnsS. RajaramD. A. CapenerC. OramC. ElliotR. CondliffeD. G. KielyJ. M. WildA. J. Swift","2018","http://link.springer.com/article/10.1007/s00330-017-5143-y","Article"
"Multiparametric MRI as a potential surrogate endpoint for decision-making in early treatment response following concurrent chemoradiotherapy in patients with newly diagnosed glioblastoma: a systematic review and meta-analysis","European Radiology","","","","10.1007/s00330-017-5262-5","Chong Hyun SuhHo Sung KimSeung Chai JungChoong Gon ChoiSang Joon Kim","2018","http://link.springer.com/article/10.1007/s00330-017-5262-5","Article"
"Direct localisation of the human pedunculopontine nucleus using MRI: a coordinate and fibre-tracking study","European Radiology","","","","10.1007/s00330-017-5299-5","Fei CongJia-Wei WangBo WangZhangyan YangJing AnZhentao ZuoZihao ZhangYu-Qing ZhangYan Zhuo","2018","http://link.springer.com/article/10.1007/s00330-017-5299-5","Article"
"Reduced GABA levels correlate with cognitive impairment in patients with relapsing-remitting multiple sclerosis","European Radiology","","28","3","10.1007/s00330-017-5064-9","Guanmei CaoRichard A. E. EddenFei GaoHao LiTao GongWeibo ChenXiaohui LiuGuangbin WangBin Zhao","2018","http://link.springer.com/article/10.1007/s00330-017-5064-9","Article"
"Coronary artery assessment using self-navigated free-breathing radial whole-heart magnetic resonance angiography in patients with congenital heart disease","European Radiology","","28","3","10.1007/s00330-017-5035-1","Moritz H. AlbrechtAkos Varga-SzemesU. Joseph SchoepfGeorg ApfaltrerJiaqian XuKwang-Nam JinAnthony M. HlavacekShahryar M. ChowdhuryPal SuranyiChristian TescheCarlo N. De CeccoDavide PicciniMatthias StuberGiulia GinamiThomas J. VoglArni Nutting","2018","http://link.springer.com/article/10.1007/s00330-017-5035-1","Article"
"A cost-effectiveness analysis of the diagnostic strategies for differentiating focal nodular hyperplasia from hepatocellular adenoma","European Radiology","","28","1","10.1007/s00330-017-4967-9","Chong Hyun SuhKyung Won KimSeong Ho ParkSangjin ShinJeonghoon AhnJunhee PyoAtul B. ShinagareKatherine M. KrajewskiNikhil H. Ramaiya","2018","http://link.springer.com/article/10.1007/s00330-017-4967-9","Article"
"Diagnostic and prognostic value of 18F-FDG PET, CT, and MRI in perineural spread of head and neck malignancies","European Radiology","","28","4","10.1007/s00330-017-5063-x","Laurent DercleDana HartlLaura Rozenblum-BeddokFatima-Zohra MokraneRomain-David SebanRandy YehFrançois BidaultSamy Ammari","2018","http://link.springer.com/article/10.1007/s00330-017-5063-x","Article"
"Characterisation of fibrosis in chemically-induced rat mammary carcinomas using multi-modal endogenous contrast MRI on a 1.5T clinical platform","European Radiology","","28","4","10.1007/s00330-017-5083-6","Neil P. JeromeJessica K. R. BoultMatthew R. OrtonJames A. d’ArcyAshutosh NerurkarMartin O. LeachDow-Mu KohDavid J. CollinsSimon P. Robinson","2018","http://link.springer.com/article/10.1007/s00330-017-5083-6","Article"
"Disrupted topological organization of brain structural network associated with prior overt hepatic encephalopathy in cirrhotic patients","European Radiology","","28","1","10.1007/s00330-017-4887-8","Hua-Jun ChenHai-Bin ShiLong-Feng JiangLan LiRong Chen","2018","http://link.springer.com/article/10.1007/s00330-017-4887-8","Article"
"Breast-density assessment with hand-held ultrasound: A novel biomarker to assess breast cancer risk and to tailor screening?","European Radiology","","","","10.1007/s00330-017-5287-9","Sergio J. SanabriaOrcun GokselKatharina MartiniSerafino ForteThomas FrauenfelderRahel A. Kubik-HuchMarga B. Rominger","2018","http://link.springer.com/article/10.1007/s00330-017-5287-9","Article"
"Robustness versus disease differentiation when varying parameter settings in radiomics features: application to nasopharyngeal PET/CT","European Radiology","","","","10.1007/s00330-018-5343-0","Wenbing LvQingyu YuanQuanshi WangJianhua MaJun JiangWei YangQianjin FengWufan ChenArman RahmimLijun Lu","2018","http://link.springer.com/article/10.1007/s00330-018-5343-0","Article"
"Standard diffusion-weighted, diffusion kurtosis and intravoxel incoherent motion MR imaging of sinonasal malignancies: correlations with Ki-67 proliferation status","European Radiology","","","","10.1007/s00330-017-5286-x","Zebin XiaoYufeng ZhongZuohua TangJinwei QiangWen QianRong WangJie WangLingjie WuWenlin TangZhongshuai Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5286-x","Article"
"Correlation between conventional MR imaging combined with diffusion-weighted imaging and histopathologic findings in eyes primarily enucleated for advanced retinoblastoma: a retrospective study","European Radiology","","28","2","10.1007/s00330-017-4993-7","Yanfen CuiRan LuoRuifen WangHuanhuan LiuCaiyuan ZhangZhongyang ZhangDengbin Wang","2018","http://link.springer.com/article/10.1007/s00330-017-4993-7","Article"
"Magnetic resonance post-contrast vascular hyperintensities at 3 T: a new highly sensitive sign of vascular occlusion in acute ischaemic stroke","European Radiology","","","","10.1007/s00330-018-5312-7","Loïc DuronJulien SavatovskyMichael ObadiaMarie Astrid MettenPascal RouxRaphael BlancJean-Claude SadikSarah DhundassAugustin Lecler","2018","http://link.springer.com/article/10.1007/s00330-018-5312-7","Article"
"Post-contrast acute kidney injury – Part 1: Definition, clinical features, incidence, role of contrast medium and risk factors","European Radiology","","","","10.1007/s00330-017-5246-5","Aart J. van der MolenPeter ReimerIlona A. DekkersGeorg BongartzMarie-France BellinMichele BertolottoOlivier ClementGertraud Heinz-PeerFulvio StaculJudith A. W. WebbHenrik S. Thomsen","2018","http://link.springer.com/article/10.1007/s00330-017-5246-5","Article"
"Chemoembolisation for hepatocellular carcinoma with bile duct invasion: is preprocedural biliary drainage mandatory?","European Radiology","","28","4","10.1007/s00330-017-5110-7","Juil ParkHyo-Cheol KimJeong-Hoon LeeEunJu ChoMinuk KimSaebeom HurHwan Jun JaeMyungsu LeeJin Wook Chung","2018","http://link.springer.com/article/10.1007/s00330-017-5110-7","Article"
"How reliable are ADC measurements? A phantom and clinical study of cervical lymph nodes","European Radiology","","","","10.1007/s00330-017-5265-2","Bastien MoreauAntoine IannessiChristopher HoogHubert Beaumont","2018","http://link.springer.com/article/10.1007/s00330-017-5265-2","Article"
"Combined transcatheter arterial chemoembolization and radiofrequency ablation versus hepatectomy for recurrent hepatocellular carcinoma after initial surgery: a propensity score matching study","European Radiology","","","","10.1007/s00330-017-5166-4","Zhenwei PengMengchao WeiShuling ChenManxia LinChunlin JiangJie MeiBin LiYu WangJiaping LiXiaoyan XieMing Kuang","2018","http://link.springer.com/article/10.1007/s00330-017-5166-4","Article"
"Effect of smoking cessation on quantitative computed tomography in smokers at risk in a lung cancer screening population","European Radiology","","28","2","10.1007/s00330-017-5030-6","Bertram J. JobstOliver WeinheimerMila TrauthNikolaus BeckerErna MotschMarie-Luise GroßJan TremperStefan DelormeAnke EigentopfMonika EichingerHans-Ulrich KauczorMark O. Wielpütz","2018","http://link.springer.com/article/10.1007/s00330-017-5030-6","Article"
"Subclinical changes in MRI-determined right ventricular volumes and function in subjects with prediabetes and diabetes","European Radiology","","","","10.1007/s00330-017-5185-1","Hannah PatscheiderRoberto LorbeerSigrid AuweterAnina SchafnitzelChristian BayerlAdrian CurtaWolfgang RathmannMargit HeierChrista MeisingerAnnette PetersFabian BambergHolger Hetterich","2018","http://link.springer.com/article/10.1007/s00330-017-5185-1","Article"
"Invasive placenta previa: Placental bulge with distorted uterine outline and uterine serosal hypervascularity at 1.5T MRI – useful features for differentiating placenta percreta from placenta accreta","European Radiology","","28","2","10.1007/s00330-017-4980-z","Xin ChenRuiqin ShanLianxin ZhaoQingxu SongChangting ZuoXinjuan ZhangShanshan WangHonglu ShiFei GaoTianyi QianGuangbin WangCatherine Limperopoulos","2018","http://link.springer.com/article/10.1007/s00330-017-4980-z","Article"
"The PRICE study: The role of conventional and diffusion-weighted magnetic resonance imaging in assessment of locally advanced cervical cancer patients administered by chemoradiation followed by radical surgery","European Radiology","","","","10.1007/s00330-017-5233-x","A. L. ValentiniM. MiccòB. GuiM. GiulianiE. RodolfinoA. M. TelescaT. PasciutoA. TestaM. A. GambacortaG. ZannoniV. RufiniA. GiordanoV. ValentiniG. ScambiaR. Manfredi","2018","http://link.springer.com/article/10.1007/s00330-017-5233-x","Article"
"New MRI muscle classification systems and associations with return to sport after acute hamstring injuries: a prospective study","European Radiology","","","","10.1007/s00330-017-5125-0","Arnlaug WangensteenAli GuermaziJohannes L. TolFrank W. RoemerBruce HamiltonJuan-Manuel AlonsoRodney WhiteleyRoald Bahr","2018","http://link.springer.com/article/10.1007/s00330-017-5125-0","Article"
"Magnetic resonance imaging for clinical management of rectal cancer: Updated recommendations from the 2016 European Society of Gastrointestinal and Abdominal Radiology (ESGAR) consensus meeting","European Radiology","","28","4","10.1007/s00330-017-5026-2","Regina G. H. Beets-TanDoenja M. J. LambregtsMonique MaasShandra BipatBrunella BarbaroLuís Curvo-SemedoHelen M. FenlonMarc J. GollubSofia GourtsoyianniSteve HalliganChristine HoeffelSeung Ho KimAndrea LaghiAndrea MaierSøren R. RafaelsenJaap Stoker","2018","http://link.springer.com/article/10.1007/s00330-017-5026-2","Article"
"Radiation dose reduction for CT assessment of urolithiasis using iterative reconstruction: A prospective intra-individual study","European Radiology","","28","1","10.1007/s00330-017-4929-2","Annemarie M. den HarderMartin J. WilleminkPieter J. van DoormaalFrank J. WesselsM. T. W. T. LockArnold M. R. SchilhamRicardo P. J. BuddeTim LeinerPim A. de Jong","2018","http://link.springer.com/article/10.1007/s00330-017-4929-2","Article"
"Predicting IDH mutation status of intrahepatic cholangiocarcinomas based on contrast-enhanced CT features","European Radiology","","28","1","10.1007/s00330-017-4957-y","Yong ZhuJun ChenWeiwei KongLiang MaoWentao KongQun ZhouZhengyang ZhouBin ZhuZhongqiu WangJian HeYudong Qiu","2018","http://link.springer.com/article/10.1007/s00330-017-4957-y","Article"
"Automated breast volume scanner (ABVS) in assessing breast cancer size: A comparison with conventional ultrasound and magnetic resonance imaging","European Radiology","","28","3","10.1007/s00330-017-5074-7","Rossano GiromettiMartina ZanotelViviana LonderoAnna LindaMichele LorenzonChiara Zuiani","2018","http://link.springer.com/article/10.1007/s00330-017-5074-7","Article"
"Correlation between electrical conductivity and apparent diffusion coefficient in breast cancer: effect of necrosis on magnetic resonance imaging","European Radiology","","","","10.1007/s00330-017-5291-0","Soo-Yeon KimJaewook ShinDong-Hyun KimEun-Kyung KimHee Jung MoonJung Hyun YoonJai Kyung YouMin Jung Kim","2018","http://link.springer.com/article/10.1007/s00330-017-5291-0","Article"
"Prognostic value and molecular correlates of a CT image-based quantitative pleural contact index in early stage NSCLC","European Radiology","","28","2","10.1007/s00330-017-4996-4","Juheon LeeYi CuiXiaoli SunBailiang LiJia WuDengwang LiMichael F GensheimerBilly W Loo Jr.Maximilian DiehnRuijiang Li","2018","http://link.springer.com/article/10.1007/s00330-017-4996-4","Article"
"Diagnostic value of MRI-based 3D texture analysis for tissue characterisation and discrimination of low-grade chondrosarcoma from enchondroma: a pilot study","European Radiology","","28","2","10.1007/s00330-017-5014-6","Catharina S. LissonChristoph G. LissonKerstin FlosdorfRegine Mayer-SteinackerMarkus SchultheissAlexandra von BaerThomas F. E. BarthAmbros J. BeerMatthias BaumhauerReinhard MeierMeinrad BeerStefan A. Schmidt","2018","http://link.springer.com/article/10.1007/s00330-017-5014-6","Article"
"An eight-year prospective controlled study about the safety and diagnostic value of cardiac and non-cardiac 1.5-T MRI in patients with a conventional pacemaker or a conventional implantable cardioverter defibrillator","European Radiology","","","","10.1007/s00330-017-5098-z","Pierpaolo LupoRiccardo CappatoGiovanni Di LeoFrancesco SecchiGiacomo D. E. PapiniSara ForestiHussam AliGuido M. G. De AmbroggiAntonio SorgenteGianluca EpicocoPaola M. CannaòFrancesco Sardanelli","2018","http://link.springer.com/article/10.1007/s00330-017-5098-z","Article"
"Biphasic and protracted anaphylaxis to iodinated contrast media","European Radiology","","28","3","10.1007/s00330-017-5052-0","Tae-Hyung KimSoon Ho YoonSuh-Young LeeYoung Hun ChoiChang Min ParkHye-Ryun KangSang-Heon Cho","2018","http://link.springer.com/article/10.1007/s00330-017-5052-0","Article"
"Quantitative MDCT assessment of binder effects after pelvic ring disruptions using segmented pelvic haematoma volumes and multiplanar caliper measurements","European Radiology","","","","10.1007/s00330-018-5303-8","David DreizinUttam BodanapallyDaniel MascarenhasRobert V. O’TooleNikki TiradaGhada IssaJason Nascone","2018","http://link.springer.com/article/10.1007/s00330-018-5303-8","Article"
"Risk factors for haemoptysis after percutaneous transthoracic needle biopsies in 4,172 cases: Focusing on the effects of enlarged main pulmonary artery diameter","European Radiology","","28","4","10.1007/s00330-017-5101-8","Eui Jin HwangChang Min ParkSoon Ho YoonHyun-Ju LimJin Mo Goo","2018","http://link.springer.com/article/10.1007/s00330-017-5101-8","Article"
"Acute kidney injury in patients with nephrotic syndrome undergoing contrast-enhanced CT for suspected venous thromboembolism: a propensity score-matched retrospective cohort study","European Radiology","","28","4","10.1007/s00330-017-5109-0","Shu Min TaoXiang KongU. Joseph SchoepfJulian L. WichmannDarby C. ShulerChang Sheng ZhouGuang Ming LuLong Jiang Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5109-0","Article"
"Applicability and accuracy of pretest probability calculations implemented in the NICE clinical guideline for decision making about imaging in patients with chest pain of recent onset","European Radiology","","","","10.1007/s00330-018-5322-5","Robert RoehleViktoria WieskeGeorg M. SchuetzPascal GueretDaniele AndreiniWillem Bob MeijboomGianluca PontoneMario GarciaHatem AlkadhiLily HonorisJörg HausleiterNuno BettencourtElke ZimmermannSebastian LeschkaBernhard GerberCarlos Rochitte","2018","http://link.springer.com/article/10.1007/s00330-018-5322-5","Article"
"Individual radiation exposure from computed tomography: a survey of paediatric practice in French university hospitals, 2010–2013","European Radiology","","28","2","10.1007/s00330-017-5001-y","Neige M. Y. JournySerge DreuilNathalie BoddaertJean-François ChateilDidier DefezHubert Ducou-le-PointeJean-Marc GarcierJoël GuersenBouchra Habib GeryesAndreas JahnenChoonsik LeeJacqueline Payen-de-la-GaranderieJean-Pierre PracrosDominique SirinelliIsabelle Thierry-chefMarie-Odile Bernier","2018","http://link.springer.com/article/10.1007/s00330-017-5001-y","Article"
"European Society of Urogenital Radiology (ESUR) Guidelines: MR Imaging of Leiomyomas","European Radiology","","","","10.1007/s00330-017-5157-5","Rahel A. Kubik-HuchMichael WestonStephanie NougaretHenrik LeonhardtIsabelle Thomassin-NaggaraMariana HortaTeresa Margarida CunhaCristina MacielAndrea RockallRosemarie Forstner","2018","http://link.springer.com/article/10.1007/s00330-017-5157-5","Article"
"Amide proton transfer imaging seems to provide higher diagnostic performance in post-treatment high-grade gliomas than methionine positron emission tomography","European Radiology","","","","10.1007/s00330-018-5341-2","Ji Eun ParkJi Ye LeeHo Sung KimJoo-Young OhSeung Chai JungSang Joon KimJochen KeuppMinyoung OhJae Seung Kim","2018","http://link.springer.com/article/10.1007/s00330-018-5341-2","Article"
"Pre-treatment magnetic resonance-based texture features as potential imaging biomarkers for predicting event free survival in anal cancer treated by chemoradiotherapy","European Radiology","","","","10.1007/s00330-017-5284-z","Arnaud HocqueletThibaut AuriacCynthia PerierClarisse DromainMarie MeyerJean-Baptiste PinaquyAlban DenysHervé TrillaudBaudouin Denis De SennevilleVéronique Vendrely","2018","http://link.springer.com/article/10.1007/s00330-017-5284-z","Article"
"Time-dependent analysis of incidence, risk factors and clinical significance of pneumothorax after percutaneous lung biopsy","European Radiology","","28","3","10.1007/s00330-017-5058-7","Woo Hyeon LimChang Min ParkSoon Ho YoonHyun-Ju LimEui Jin HwangJong Hyuk LeeJin Mo Goo","2018","http://link.springer.com/article/10.1007/s00330-017-5058-7","Article"
"Amide proton transfer imaging for differentiation of benign and atypical meningiomas","European Radiology","","28","1","10.1007/s00330-017-4962-1","Bio JooKyunghwa HanYoon Seong ChoiSeung-Koo LeeSung Soo AhnJong Hee ChangSeok-Gu KangSe Hoon KimJinyuan Zhou","2018","http://link.springer.com/article/10.1007/s00330-017-4962-1","Article"
"Local recurrence of squamous cell carcinoma of the head and neck after radio(chemo)therapy: Diagnostic performance of FDG-PET/MRI with diffusion-weighted sequences","European Radiology","","28","2","10.1007/s00330-017-4999-1","Minerva BeckerArthur D. VaroquauxChristophe CombescureOlivier RagerMarc PusztaszeriKarim BurkhardtBénédicte M. A. DelattrePavel DulguerovNicolas DulguerovEirini KatirtzidouFrancesca CaparrottiOsman RatibHabib ZaidiChristoph D. Becker","2018","http://link.springer.com/article/10.1007/s00330-017-4999-1","Article"
