dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1080/17445647.2017.1328318,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1381194,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1388351,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1541196,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1546624,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1551157,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1563836,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1563570,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1575776,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1589588,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1592719,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1592718,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1608597,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1611499,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1636890,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1646675,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1673222,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1331177,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1340910,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1567403,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1701574,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1700836,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1706653,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2020,issn_1,1744-5647,2016,issn
10.1080/17445647.2019.1567402,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2019,issn_1,1744-5647,2016,issn
10.1080/17445647.2020.1719441,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2020,issn_1,1744-5647,2016,issn
10.1080/17445647.2020.1717655,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2020,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1389309,http://creativecommons.org/licenses/by-nc/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2016.1268981,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1279084,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1279083,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1280424,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1282384,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1287601,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1290555,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1291369,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1290556,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1290557,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2016.1197613,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2016,issn_1,1744-5647,2016,issn
10.1080/17445647.2017.1279082,http://creativecommons.org/licenses/by-nc-nd/4.0/,Journal of Maps,Informa UK Limited,2017,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1539417,https://creativecommons.org/licenses/by/4.0,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1531074,https://creativecommons.org/licenses/by/4.0,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1530154,https://creativecommons.org/licenses/by/4.0/,Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1080/17445647.2018.1536001,http://creativecommons.org/licenses/by-nc/4.0/),Journal of Maps,Informa UK Limited,2018,issn_1,1744-5647,2016,issn
10.1111/pbi.12637,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12648,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12649,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12653,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12657,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12658,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12661,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12664,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12666,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12667,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12675,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12678,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12682,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12683,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12684,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12695,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12697,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12699,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12703,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12702,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12705,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12706,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12711,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12713,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12717,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12718,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12720,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12721,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12724,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12727,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12726,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12730,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12729,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12734,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12736,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12737,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12738,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12557,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12743,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12744,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12740,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12741,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12548,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12745,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12747,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12749,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12748,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12753,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12754,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12759,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12761,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12767,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12768,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12573,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12774,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12770,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12762,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12779,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12781,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12782,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12780,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12783,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12769,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12784,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12586,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12787,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12788,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12588,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12589,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12793,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12792,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12594,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12797,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12799,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12801,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12802,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12599,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12600,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12805,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12806,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12821,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12607,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12608,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12609,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12824,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12610,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12612,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12827,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12826,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12828,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12628,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12834,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12838,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12845,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12842,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12844,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12843,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12851,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12853,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12854,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12852,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12855,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12856,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12858,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12860,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12990,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12992,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12991,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12994,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12866,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12864,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12996,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12999,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12869,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13006,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13007,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13008,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13010,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13012,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13013,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13016,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13018,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13017,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13169,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13172,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13174,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13179,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13180,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13024,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13027,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13189,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13029,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12876,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12880,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12886,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12885,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12883,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12890,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12891,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12894,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12899,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
