period,journal_title,country,hybrid_type,oapc_n_year
2017,Linguistics and Philosophy,GBR,Open APC (Offsetting),3
2017,Lipids,GBR,Open APC (Offsetting),2
2017,Lipids,SWE,Open APC (Offsetting),1
2017,Liverpool Law Review,GBR,Open APC (Offsetting),6
2017,Logica Universalis,DEU,Open APC (Offsetting),1
2017,Lung,GBR,Open APC (Offsetting),5
2017,Lung,NLD,Open APC (Offsetting),1
2017,Machine Learning,GBR,Open APC (Offsetting),3
2017,Machine Learning,NLD,Open APC (Offsetting),3
2017,Machine Translation,GBR,Open APC (Offsetting),2
2017,Machine Vision and Applications,DEU,Open APC (Offsetting),1
2017,Machine Vision and Applications,GBR,Open APC (Offsetting),3
2017,Machine Vision and Applications,NLD,Open APC (Offsetting),1
2017,Machine Vision and Applications,SWE,Open APC (Offsetting),1
2017,Magnetic Resonance in Medicine,SWE,Open APC (Hybrid),1
2017,"Magnetic Resonance Materials in Physics, Biology and Medicine",GBR,Open APC (Offsetting),6
2017,"Magnetic Resonance Materials in Physics, Biology and Medicine",NLD,Open APC (Offsetting),6
2017,"Magnetic Resonance Materials in Physics, Biology and Medicine",SWE,Open APC (Offsetting),1
2017,Mammalian Genome,GBR,Open APC (Offsetting),6
2017,Management International Review,GBR,Open APC (Offsetting),2
2017,Management International Review,SWE,Open APC (Offsetting),2
2017,Manuscripta Mathematica,GBR,Open APC (Offsetting),2
2017,Manuscripta Mathematica,SWE,Open APC (Offsetting),1
2017,Marine Biodiversity,GBR,Open APC (Offsetting),6
2017,Marine Biodiversity,NLD,Open APC (Offsetting),1
2017,Marine Biodiversity,SWE,Open APC (Offsetting),2
2017,Marine Biology,GBR,Open APC (Offsetting),11
2017,Marine Biology,NLD,Open APC (Offsetting),1
2017,Marine Biology,SWE,Open APC (Offsetting),1
2017,Marine Biotechnology,NLD,Open APC (Offsetting),1
2017,Marketing Letters,GBR,Open APC (Offsetting),1
2017,Marketing Letters,NLD,Open APC (Offsetting),2
2017,Materials and Structures,GBR,Open APC (Offsetting),9
2017,Materials and Structures,NLD,Open APC (Offsetting),6
2017,Materials Horizons,DEU,Open APC (Offsetting),3
2017,Maternal and Child Health Journal,GBR,Open APC (Offsetting),4
2017,Maternal and Child Health Journal,NLD,Open APC (Offsetting),1
2017,Mathematical Geosciences,DEU,Open APC (Offsetting),1
2017,Mathematical Geosciences,GBR,Open APC (Offsetting),1
2017,Mathematical Methods of Operations Research,GBR,Open APC (Offsetting),2
2017,Mathematical Methods of Operations Research,NLD,Open APC (Offsetting),3
2017,Mathematical Methods of Operations Research,SWE,Open APC (Offsetting),1
2017,"Mathematical Physics, Analysis and Geometry",SWE,Open APC (Offsetting),1
2017,Mathematical Programming,DEU,Open APC (Offsetting),2
2017,Mathematical Programming,GBR,Open APC (Offsetting),4
2017,Mathematical Programming,NLD,Open APC (Offsetting),3
2017,Mathematical Programming Computation,GBR,Open APC (Offsetting),1
2017,Mathematics and Financial Economics,GBR,Open APC (Offsetting),3
2017,Mathematics Education Research Journal,GBR,Open APC (Offsetting),3
2017,Mathematics Education Research Journal,NLD,Open APC (Offsetting),2
2017,Mathematics Education Research Journal,SWE,Open APC (Offsetting),2
2017,Mathematics in Computer Science,DEU,Open APC (Offsetting),2
2017,Mathematics in Computer Science,GBR,Open APC (Offsetting),3
2017,Mathematics in Computer Science,NLD,Open APC (Offsetting),1
2017,"Mathematics of Control, Signals, and Systems",GBR,Open APC (Offsetting),3
2017,Mathematische Annalen,GBR,Open APC (Offsetting),5
2017,Mathematische Annalen,NLD,Open APC (Offsetting),3
2017,Mathematische Semesterberichte,SWE,Open APC (Offsetting),1
2017,Mathematische Zeitschrift,DEU,Open APC (Offsetting),2
2017,Mathematische Zeitschrift,GBR,Open APC (Offsetting),13
2017,Mathematische Zeitschrift,SWE,Open APC (Offsetting),3
2017,Meccanica,GBR,Open APC (Offsetting),2
2017,Meccanica,NLD,Open APC (Offsetting),1
2017,Meccanica,SWE,Open APC (Offsetting),1
2017,Mechanics of Time-Dependent Materials,GBR,Open APC (Offsetting),2
2017,Medical & Biological Engineering & Computing,GBR,Open APC (Offsetting),8
2017,Medical & Biological Engineering & Computing,NLD,Open APC (Offsetting),2
2017,Medical & Biological Engineering & Computing,SWE,Open APC (Offsetting),2
2017,Medical and Veterinary Entomology,DEU,Open APC (Hybrid),1
2017,Medical Microbiology and Immunology,DEU,Open APC (Hybrid),1
2017,Medical Microbiology and Immunology,SWE,Open APC (Offsetting),1
2017,Medical Oncology,NLD,Open APC (Offsetting),1
2017,Medical Oncology,SWE,Open APC (Offsetting),2
2017,Medical Science Educator,GBR,Open APC (Offsetting),1
2017,Medical Science Educator,NLD,Open APC (Offsetting),4
2017,Medicinal Chemistry Research,GBR,Open APC (Offsetting),1
2017,"Medicine, Health Care and Philosophy",GBR,Open APC (Offsetting),5
2017,"Medicine, Health Care and Philosophy",NLD,Open APC (Offsetting),4
2017,"Medicine, Health Care and Philosophy",SWE,Open APC (Offsetting),6
2017,Mediterranean Journal of Mathematics,GBR,Open APC (Offsetting),1
2017,Mediterranean Journal of Mathematics,SWE,Open APC (Offsetting),2
2017,memo - Magazine of European Medical Oncology,GBR,Open APC (Offsetting),1
2017,Memory & Cognition,DEU,Open APC (Offsetting),1
2017,Memory & Cognition,GBR,Open APC (Offsetting),7
2017,Memory & Cognition,NLD,Open APC (Offsetting),3
2017,Metabolic Brain Disease,GBR,Open APC (Offsetting),1
2017,Metabolomics,DEU,Open APC (Offsetting),1
2017,Metabolomics,GBR,Open APC (Offsetting),9
2017,Metabolomics,NLD,Open APC (Offsetting),6
2017,Metabolomics,SWE,Open APC (Offsetting),5
2017,Metacognition and Learning,SWE,Open APC (Offsetting),1
2017,"Metallography, Microstructure, and Analysis",GBR,Open APC (Offsetting),2
2017,Metallurgical and Materials Transactions A,DEU,Open APC (Offsetting),2
2017,Metallurgical and Materials Transactions A,GBR,Open APC (Offsetting),26
2017,Metallurgical and Materials Transactions A,NLD,Open APC (Offsetting),3
2017,Metallurgical and Materials Transactions A,SWE,Open APC (Offsetting),12
2017,Metallurgical and Materials Transactions B,GBR,Open APC (Offsetting),4
2017,Metallurgical and Materials Transactions B,NLD,Open APC (Offsetting),1
2017,Metallurgical and Materials Transactions B,SWE,Open APC (Offsetting),10
2017,Methodology and Computing in Applied Probability,GBR,Open APC (Offsetting),2
2017,Methodology and Computing in Applied Probability,SWE,Open APC (Offsetting),5
2017,Metrika,GBR,Open APC (Offsetting),1
2017,Metrika,SWE,Open APC (Offsetting),1
2017,METRON,GBR,Open APC (Offsetting),3
2017,Microbial Ecology,GBR,Open APC (Offsetting),3
2017,Microbial Ecology,NLD,Open APC (Offsetting),4
2017,Microbial Ecology,SWE,Open APC (Offsetting),2
2017,Microchimica Acta,GBR,Open APC (Offsetting),1
2017,Microchimica Acta,NLD,Open APC (Offsetting),1
2017,Microchimica Acta,SWE,Open APC (Offsetting),1
2017,Microfluidics and Nanofluidics,GBR,Open APC (Offsetting),6
2017,Microfluidics and Nanofluidics,NLD,Open APC (Offsetting),3
2017,Microfluidics and Nanofluidics,SWE,Open APC (Offsetting),1
2017,Microsystem Technologies,GBR,Open APC (Offsetting),2
2017,Microsystem Technologies,NLD,Open APC (Offsetting),1
2017,Milan Journal of Mathematics,NLD,Open APC (Offsetting),1
2017,Mindfulness,DEU,Open APC (Offsetting),1
2017,Mindfulness,GBR,Open APC (Offsetting),22
2017,Mindfulness,NLD,Open APC (Offsetting),9
2017,Mindfulness,SWE,Open APC (Offsetting),1
2017,Minds and Machines,DEU,Open APC (Offsetting),1
2017,Minds and Machines,GBR,Open APC (Offsetting),7
2017,Minds and Machines,NLD,Open APC (Offsetting),1
2017,Mine Water and the Environment,GBR,Open APC (Offsetting),1
2017,Mineral Economics,GBR,Open APC (Offsetting),2
2017,Mineral Economics,SWE,Open APC (Offsetting),3
2017,Mineralium Deposita,GBR,Open APC (Offsetting),5
2017,Mineralogy and Petrology,SWE,Open APC (Offsetting),1
2017,Minerva,NLD,Open APC (Offsetting),1
2017,Minerva,SWE,Open APC (Offsetting),2
2017,Mitigation and Adaptation Strategies for Global Change,NLD,Open APC (Offsetting),2
2017,Mobile Networks and Applications,GBR,Open APC (Offsetting),2
2017,Molecular and Cellular Biochemistry,GBR,Open APC (Offsetting),3
2017,Molecular Biology Reports,GBR,Open APC (Offsetting),1
2017,Molecular Breeding,GBR,Open APC (Offsetting),1
2017,Molecular Breeding,NLD,Open APC (Offsetting),4
2017,Molecular Cell,CHE,Open APC (Hybrid),1
2017,Molecular Diagnosis & Therapy,NLD,Open APC (Offsetting),1
2017,Molecular Genetics and Genomics,SWE,Open APC (Offsetting),1
2017,Molecular Imaging and Biology,GBR,Open APC (Offsetting),2
2017,Molecular Imaging and Biology,NLD,Open APC (Offsetting),4
2017,Molecular Imaging and Biology,SWE,Open APC (Offsetting),1
2017,Molecular Neurobiology,DEU,Open APC (Offsetting),1
2017,Molecular Neurobiology,GBR,Open APC (Offsetting),6
2017,Molecular Neurobiology,NLD,Open APC (Offsetting),5
2017,Molecular Neurobiology,SWE,Open APC (Offsetting),3
2017,Monatshefte für Mathematik,GBR,Open APC (Offsetting),2
2017,Monatshefte für Mathematik,NLD,Open APC (Offsetting),1
2017,Monatshefte für Mathematik,SWE,Open APC (Offsetting),2
2017,Morphology,NLD,Open APC (Offsetting),1
2017,Motivation and Emotion,GBR,Open APC (Offsetting),3
2017,Motivation and Emotion,NLD,Open APC (Offsetting),2
2017,Multibody System Dynamics,NLD,Open APC (Offsetting),1
2017,Multimedia Systems,GBR,Open APC (Offsetting),2
2017,Multimedia Tools and Applications,GBR,Open APC (Offsetting),3
2017,Multimedia Tools and Applications,NLD,Open APC (Offsetting),3
2017,MUSCULOSKELETAL SURGERY,NLD,Open APC (Offsetting),1
2017,Mycological Progress,NLD,Open APC (Offsetting),1
2017,Mycological Progress,SWE,Open APC (Offsetting),2
2017,Mycopathologia,GBR,Open APC (Offsetting),2
2017,Mycopathologia,NLD,Open APC (Offsetting),1
2017,Mycotoxin Research,NLD,Open APC (Offsetting),1
2017,Nano Research,GBR,Open APC (Offsetting),1
2017,NanoEthics,GBR,Open APC (Offsetting),1
2017,NanoEthics,NLD,Open APC (Offsetting),3
2017,NanoEthics,SWE,Open APC (Offsetting),1
2017,Nanoscale,DEU,Open APC (Offsetting),6
2017,Nanoscale Horizons,DEU,Open APC (Offsetting),2
2017,National Academy Science Letters,GBR,Open APC (Offsetting),1
2017,Natural Computing,GBR,Open APC (Offsetting),4
2017,Natural Hazards,GBR,Open APC (Offsetting),5
2017,Natural Hazards,NLD,Open APC (Offsetting),2
2017,Natural Hazards,SWE,Open APC (Offsetting),1
2017,Natural Language & Linguistic Theory,GBR,Open APC (Offsetting),1
2017,Natural Language & Linguistic Theory,NLD,Open APC (Offsetting),2
2017,Natural Language Semantics,GBR,Open APC (Offsetting),2
2017,Natural Language Semantics,NLD,Open APC (Offsetting),2
2017,Natural Resources Research,GBR,Open APC (Offsetting),1
2017,Natural Resources Research,SWE,Open APC (Offsetting),1
2017,Naunyn-Schmiedeberg's Archives of Pharmacology,NLD,Open APC (Offsetting),1
2017,Neohelicon,GBR,Open APC (Offsetting),1
2017,Neophilologus,GBR,Open APC (Offsetting),4
2017,Neophilologus,NLD,Open APC (Offsetting),2
2017,Netherlands International Law Review,GBR,Open APC (Offsetting),3
2017,Netherlands International Law Review,NLD,Open APC (Offsetting),9
2017,Networks and Spatial Economics,GBR,Open APC (Offsetting),1
2017,Neural Computing and Applications,GBR,Open APC (Offsetting),5
2017,Neurochemical Research,GBR,Open APC (Offsetting),5
2017,Neurocritical Care,GBR,Open APC (Offsetting),2
2017,Neurocritical Care,SWE,Open APC (Offsetting),1
2017,Neuroethics,GBR,Open APC (Offsetting),6
2017,Neuroethics,NLD,Open APC (Offsetting),7
2017,Neuroethics,SWE,Open APC (Offsetting),2
2017,neurogenetics,GBR,Open APC (Offsetting),5
2017,neurogenetics,NLD,Open APC (Offsetting),2
2017,Neuroinformatics,GBR,Open APC (Offsetting),2
2017,Neuroinformatics,NLD,Open APC (Offsetting),1
2017,NeuroMolecular Medicine,SWE,Open APC (Offsetting),1
2017,Neuropeptides,SWE,Open APC (Hybrid),1
2017,Neuropsychology Review,GBR,Open APC (Offsetting),1
2017,Neuropsychology Review,NLD,Open APC (Offsetting),1
2017,Neuroradiology,GBR,Open APC (Offsetting),2
2017,Neuroradiology,NLD,Open APC (Offsetting),2
2017,Neurosurgical Review,GBR,Open APC (Offsetting),2
2017,Neurotherapeutics,GBR,Open APC (Offsetting),3
2017,Neurotherapeutics,SWE,Open APC (Offsetting),1
2017,Neurotoxicity Research,NLD,Open APC (Offsetting),2
2017,Neurotoxicity Research,SWE,Open APC (Offsetting),1
2017,New Forests,SWE,Open APC (Offsetting),1
2017,New Journal of Chemistry,DEU,Open APC (Offsetting),1
2017,Nexus Network Journal,GBR,Open APC (Offsetting),1
2017,Nonlinear Differential Equations and Applications NoDEA,GBR,Open APC (Offsetting),2
2017,Nonlinear Dynamics,GBR,Open APC (Offsetting),5
2017,Nonlinear Dynamics,NLD,Open APC (Offsetting),1
2017,Nonlinear Dynamics,SWE,Open APC (Offsetting),2
2017,"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin",DEU,Open APC (Offsetting),1
2017,"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin",GBR,Open APC (Offsetting),1
2017,"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin",SWE,Open APC (Offsetting),1
2017,Numerical Algorithms,GBR,Open APC (Offsetting),5
2017,Numerical Algorithms,SWE,Open APC (Offsetting),6
2017,Numerische Mathematik,DEU,Open APC (Offsetting),1
2017,Numerische Mathematik,GBR,Open APC (Offsetting),4
2017,Numerische Mathematik,SWE,Open APC (Offsetting),1
2017,Nutrient Cycling in Agroecosystems,GBR,Open APC (Offsetting),2
2017,Nutrient Cycling in Agroecosystems,NLD,Open APC (Offsetting),3
2017,Nutrient Cycling in Agroecosystems,SWE,Open APC (Offsetting),1
2017,Obesity Surgery,GBR,Open APC (Offsetting),5
2017,Obesity Surgery,NLD,Open APC (Offsetting),4
2017,Obesity Surgery,SWE,Open APC (Offsetting),11
2017,Occupational Health Science,NLD,Open APC (Offsetting),1
2017,Ocean Dynamics,GBR,Open APC (Offsetting),4
2017,Ocean Dynamics,NLD,Open APC (Offsetting),3
2017,Odontology,GBR,Open APC (Offsetting),1
2017,Odontology,NLD,Open APC (Offsetting),1
2017,Oecologia,GBR,Open APC (Offsetting),6
2017,Oecologia,NLD,Open APC (Offsetting),4
2017,Oecologia,SWE,Open APC (Offsetting),6
2017,Open Economies Review,GBR,Open APC (Offsetting),6
2017,Open Economies Review,NLD,Open APC (Offsetting),1
2017,Operational Research,GBR,Open APC (Offsetting),1
2017,Operations Management Research,GBR,Open APC (Offsetting),1
2017,Optical and Quantum Electronics,GBR,Open APC (Offsetting),8
2017,Optimization and Engineering,NLD,Open APC (Offsetting),1
2017,Optimization Letters,GBR,Open APC (Offsetting),2
2017,Optimization Letters,NLD,Open APC (Offsetting),2
2017,Optimization Letters,SWE,Open APC (Offsetting),2
2017,OR Spectrum,NLD,Open APC (Offsetting),6
2017,Oral Cancer,GBR,Open APC (Offsetting),1
2017,Order,GBR,Open APC (Offsetting),2
2017,Order,SWE,Open APC (Offsetting),1
2017,Organic & Biomolecular Chemistry,DEU,Open APC (Offsetting),3
2017,Organic Agriculture,NLD,Open APC (Offsetting),1
2017,Organic Agriculture,SWE,Open APC (Offsetting),1
2017,Organic Geochemistry,DEU,Open APC (Hybrid),1
2017,Organisms Diversity & Evolution,SWE,Open APC (Offsetting),2
2017,Osteoporosis International,NLD,Open APC (Offsetting),9
2017,Osteoporosis International,SWE,Open APC (Offsetting),8
2017,Oxidation of Metals,GBR,Open APC (Offsetting),10
2017,Oxidation of Metals,NLD,Open APC (Offsetting),1
2017,Oxidation of Metals,SWE,Open APC (Offsetting),7
2017,Palaeobiodiversity and Palaeoenvironments,GBR,Open APC (Offsetting),1
2017,Palaeobiodiversity and Palaeoenvironments,NLD,Open APC (Offsetting),2
2017,Palaeobiodiversity and Palaeoenvironments,SWE,Open APC (Offsetting),4
2017,Paläontologische Zeitschrift,SWE,Open APC (Offsetting),1
2017,Parasitology Research,GBR,Open APC (Offsetting),1
2017,Parasitology Research,SWE,Open APC (Offsetting),3
2017,Pastoral Psychology,GBR,Open APC (Offsetting),1
2017,Pastoral Psychology,NLD,Open APC (Offsetting),1
2017,Pattern Analysis and Applications,GBR,Open APC (Offsetting),2
2017,Pediatric Cardiology,GBR,Open APC (Offsetting),1
2017,Pediatric Cardiology,NLD,Open APC (Offsetting),5
2017,Pediatric Cardiology,SWE,Open APC (Offsetting),3
2017,Pediatric Drugs,NLD,Open APC (Offsetting),1
2017,Pediatric Nephrology,GBR,Open APC (Offsetting),15
2017,Pediatric Nephrology,NLD,Open APC (Offsetting),8
2017,Pediatric Nephrology,SWE,Open APC (Offsetting),5
2017,Pediatric Radiology,GBR,Open APC (Offsetting),6
2017,Pediatric Radiology,NLD,Open APC (Offsetting),6
2017,Pediatric Surgery International,GBR,Open APC (Offsetting),2
2017,Pediatric Surgery International,SWE,Open APC (Offsetting),2
2017,Peer-to-Peer Networking and Applications,GBR,Open APC (Offsetting),1
2017,Peer-to-Peer Networking and Applications,SWE,Open APC (Offsetting),1
2017,Personal and Ubiquitous Computing,GBR,Open APC (Offsetting),6
2017,Personal and Ubiquitous Computing,NLD,Open APC (Offsetting),8
2017,Personal and Ubiquitous Computing,SWE,Open APC (Offsetting),2
2017,"PFG – Journal of Photogrammetry, Remote Sensing and Geoinformation Science",GBR,Open APC (Offsetting),1
2017,Pflügers Archiv - European Journal of Physiology,DEU,Open APC (Offsetting),2
2017,Pflügers Archiv - European Journal of Physiology,GBR,Open APC (Offsetting),7
2017,Pflügers Archiv - European Journal of Physiology,NLD,Open APC (Offsetting),1
2017,Pflügers Archiv - European Journal of Physiology,SWE,Open APC (Offsetting),2
2017,Pharmaceutical Research,GBR,Open APC (Offsetting),10
2017,Pharmaceutical Research,NLD,Open APC (Offsetting),6
2017,Pharmaceutical Research,SWE,Open APC (Offsetting),3
2017,PharmacoEconomics,GBR,Open APC (Offsetting),1
2017,PharmacoEconomics,NLD,Open APC (Offsetting),10
2017,PharmacoEconomics,SWE,Open APC (Offsetting),3
2017,Phenomenology and the Cognitive Sciences,GBR,Open APC (Offsetting),12
2017,Phenomenology and the Cognitive Sciences,NLD,Open APC (Offsetting),2
2017,Phenomenology and the Cognitive Sciences,SWE,Open APC (Offsetting),1
2017,Philosophia,GBR,Open APC (Offsetting),18
2017,Philosophia,NLD,Open APC (Offsetting),2
2017,Philosophia,SWE,Open APC (Offsetting),4
2017,Philosophical Studies,GBR,Open APC (Offsetting),31
2017,Philosophical Studies,NLD,Open APC (Offsetting),2
2017,Philosophical Studies,SWE,Open APC (Offsetting),2
2017,Philosophy & Technology,GBR,Open APC (Offsetting),13
2017,Philosophy & Technology,NLD,Open APC (Offsetting),3
2017,Philosophy & Technology,SWE,Open APC (Offsetting),1
2017,Philosophy of Management,GBR,Open APC (Offsetting),1
2017,Philosophy of Management,NLD,Open APC (Offsetting),1
2017,Philosophy of Management,SWE,Open APC (Offsetting),2
2017,Photosynthesis Research,GBR,Open APC (Offsetting),2
2017,Photosynthesis Research,NLD,Open APC (Offsetting),7
2017,Photosynthesis Research,SWE,Open APC (Offsetting),3
2017,Physical Chemistry Chemical Physics,DEU,Open APC (Offsetting),33
2017,Physical Review Applied,CHE,Open APC (Hybrid),1
2017,Physical Review B,GBR,Open APC (Hybrid),1
2017,Physical Review Fluids,GBR,Open APC (Hybrid),2
2017,Physics and Chemistry of Minerals,GBR,Open APC (Offsetting),2
2017,Phytochemistry Reviews,DEU,Open APC (Offsetting),1
2017,Phytochemistry Reviews,NLD,Open APC (Offsetting),1
2017,Pituitary,GBR,Open APC (Offsetting),5
2017,Pituitary,NLD,Open APC (Offsetting),5
2017,Pituitary,SWE,Open APC (Offsetting),2
2017,Plant and Soil,DEU,Open APC (Offsetting),1
2017,Plant and Soil,GBR,Open APC (Offsetting),9
2017,Plant and Soil,NLD,Open APC (Offsetting),7
2017,Plant and Soil,SWE,Open APC (Offsetting),2
2017,Plant Biotechnology Reports,NLD,Open APC (Offsetting),1
2017,Plant Cell Reports,NLD,Open APC (Offsetting),1
2017,"Plant Cell, Tissue and Organ Culture (PCTOC)",CHE,Open APC (Hybrid),1
2017,"Plant Cell, Tissue and Organ Culture (PCTOC)",GBR,Open APC (Offsetting),1
2017,"Plant Cell, Tissue and Organ Culture (PCTOC)",NLD,Open APC (Offsetting),2
2017,Plant Ecology,GBR,Open APC (Offsetting),1
2017,Plant Foods for Human Nutrition,NLD,Open APC (Offsetting),1
2017,Plant Molecular Biology,DEU,Open APC (Offsetting),1
2017,Plant Molecular Biology,GBR,Open APC (Offsetting),1
2017,Plant Molecular Biology,NLD,Open APC (Offsetting),2
2017,Plant Reproduction,GBR,Open APC (Offsetting),1
2017,Plant Reproduction,NLD,Open APC (Offsetting),2
2017,Plant Systematics and Evolution,GBR,Open APC (Offsetting),3
2017,Plant Systematics and Evolution,NLD,Open APC (Offsetting),1
2017,Plant Systematics and Evolution,SWE,Open APC (Offsetting),3
2017,Planta,NLD,Open APC (Offsetting),2
2017,Planta,SWE,Open APC (Offsetting),1
2017,Polar Biology,GBR,Open APC (Offsetting),4
2017,Polar Biology,SWE,Open APC (Offsetting),1
2017,Policy Sciences,GBR,Open APC (Offsetting),3
2017,Policy Sciences,ITA,Open APC (Hybrid),1
2017,Policy Sciences,NLD,Open APC (Offsetting),3
2017,Political Behavior,SWE,Open APC (Offsetting),1
2017,Polymer,GBR,Open APC (Hybrid),1
2017,Polymer Bulletin,NLD,Open APC (Offsetting),1
2017,Polymer Chemistry,DEU,Open APC (Offsetting),7
2017,Population and Environment,GBR,Open APC (Offsetting),2
2017,Population Ecology,GBR,Open APC (Offsetting),1
2017,Population Research and Policy Review,GBR,Open APC (Offsetting),1
2017,Population Research and Policy Review,SWE,Open APC (Offsetting),1
2017,Positivity,GBR,Open APC (Offsetting),1
2017,Positivity,NLD,Open APC (Offsetting),2
2017,Potato Research,NLD,Open APC (Offsetting),1
2017,Potential Analysis,DEU,Open APC (Offsetting),1
2017,Potential Analysis,GBR,Open APC (Offsetting),4
2017,Precision Agriculture,DEU,Open APC (Hybrid),1
2017,Precision Agriculture,GBR,Open APC (Offsetting),1
2017,Precision Agriculture,NLD,Open APC (Offsetting),1
2017,Prevention Science,GBR,Open APC (Offsetting),2
2017,Prevention Science,NLD,Open APC (Offsetting),1
2017,Prevention Science,SWE,Open APC (Offsetting),1
2017,Primates,GBR,Open APC (Offsetting),2
2017,Primates,SWE,Open APC (Offsetting),1
2017,Probability Theory and Related Fields,GBR,Open APC (Offsetting),11
2017,Probability Theory and Related Fields,NLD,Open APC (Offsetting),2
2017,Production Engineering,SWE,Open APC (Offsetting),1
2017,Progress in Additive Manufacturing,GBR,Open APC (Offsetting),1
2017,PROSPECTS,GBR,Open APC (Offsetting),4
2017,Protoplasma,GBR,Open APC (Offsetting),2
2017,Protoplasma,SWE,Open APC (Offsetting),1
2017,Psychiatric Quarterly,GBR,Open APC (Offsetting),1
2017,Psychiatric Quarterly,SWE,Open APC (Offsetting),1
2017,Psychiatry Research,GBR,Open APC (Hybrid),1
2017,Psychological Injury and Law,NLD,Open APC (Offsetting),3
2017,Psychological Research,DEU,Open APC (Offsetting),2
2017,Psychological Research,GBR,Open APC (Offsetting),4
2017,Psychological Research,NLD,Open APC (Offsetting),7
2017,Psychological Research,SWE,Open APC (Offsetting),2
2017,Psychonomic Bulletin & Review,DEU,Open APC (Offsetting),4
2017,Psychonomic Bulletin & Review,GBR,Open APC (Offsetting),19
2017,Psychonomic Bulletin & Review,NLD,Open APC (Offsetting),10
2017,Psychopharmacology,GBR,Open APC (Offsetting),25
2017,Psychopharmacology,NLD,Open APC (Offsetting),11
2017,Psychopharmacology,SWE,Open APC (Offsetting),1
2017,Public Choice,DEU,Open APC (Offsetting),2
2017,Public Choice,GBR,Open APC (Offsetting),3
2017,Public Choice,NLD,Open APC (Offsetting),1
2017,Public Choice,SWE,Open APC (Offsetting),1
2017,Public Organization Review,GBR,Open APC (Offsetting),1
2017,Public Organization Review,NLD,Open APC (Offsetting),2
2017,Public Transport,NLD,Open APC (Offsetting),2
2017,Publishing Research Quarterly,GBR,Open APC (Offsetting),2
2017,Publishing Research Quarterly,SWE,Open APC (Offsetting),1
2017,Publizistik,GBR,Open APC (Offsetting),1
2017,Pure and Applied Geophysics,GBR,Open APC (Offsetting),3
2017,Pure and Applied Geophysics,SWE,Open APC (Offsetting),2
2017,Purinergic Signalling,GBR,Open APC (Offsetting),2
2017,Purinergic Signalling,NLD,Open APC (Offsetting),2
2017,Purinergic Signalling,SWE,Open APC (Offsetting),1
2017,Quality & Quantity,GBR,Open APC (Offsetting),6
2017,Quality & Quantity,NLD,Open APC (Offsetting),4
2017,Quality & Quantity,SWE,Open APC (Offsetting),2
2017,Quality of Life Research,GBR,Open APC (Offsetting),11
2017,Quality of Life Research,NLD,Open APC (Offsetting),24
2017,Quality of Life Research,SWE,Open APC (Offsetting),2
2017,Quantum Information Processing,GBR,Open APC (Offsetting),1
2017,Quantum Information Processing,NLD,Open APC (Offsetting),1
2017,Quantum Information Processing,SWE,Open APC (Offsetting),1
2017,Queueing Systems,GBR,Open APC (Offsetting),2
2017,Queueing Systems,NLD,Open APC (Offsetting),9
2017,Radiation and Environmental Biophysics,SWE,Open APC (Offsetting),1
2017,Radiological Physics and Technology,NLD,Open APC (Offsetting),1
2017,"Reaction Kinetics, Mechanisms and Catalysis",GBR,Open APC (Offsetting),2
2017,"Reaction Kinetics, Mechanisms and Catalysis",SWE,Open APC (Offsetting),1
2017,Reading and Writing,GBR,Open APC (Offsetting),1
2017,Reading and Writing,NLD,Open APC (Offsetting),8
2017,Reading and Writing,SWE,Open APC (Offsetting),1
2017,Real-Time Systems,GBR,Open APC (Offsetting),4
2017,Real-Time Systems,NLD,Open APC (Offsetting),2
2017,Real-Time Systems,SWE,Open APC (Offsetting),4
2017,Regional Environmental Change,GBR,Open APC (Offsetting),16
2017,Regional Environmental Change,NLD,Open APC (Offsetting),5
2017,Regional Environmental Change,SWE,Open APC (Offsetting),4
2017,Requirements Engineering,GBR,Open APC (Offsetting),2
2017,Requirements Engineering,NLD,Open APC (Offsetting),1
2017,Requirements Engineering,SWE,Open APC (Offsetting),2
2017,Res Publica,GBR,Open APC (Offsetting),8
2017,Res Publica,NLD,Open APC (Offsetting),1
2017,Res Publica,SWE,Open APC (Offsetting),4
2017,Research in Engineering Design,GBR,Open APC (Offsetting),3
2017,Research in Higher Education,GBR,Open APC (Offsetting),1
2017,Research in Science Education,GBR,Open APC (Offsetting),3
2017,Research in Science Education,NLD,Open APC (Offsetting),4
2017,Research in Science Education,SWE,Open APC (Offsetting),10
2017,Research in the Mathematical Sciences,DEU,Open APC (Offsetting),1
2017,Results in Mathematics,GBR,Open APC (Offsetting),2
2017,Review Journal of Autism and Developmental Disorders,GBR,Open APC (Offsetting),2
2017,Review of Accounting Studies,GBR,Open APC (Offsetting),3
2017,Review of Economic Design,GBR,Open APC (Offsetting),2
2017,Review of Economic Design,NLD,Open APC (Offsetting),1
2017,Review of Economics of the Household,GBR,Open APC (Offsetting),1
2017,Review of Industrial Organization,GBR,Open APC (Offsetting),3
2017,Review of Managerial Science,SWE,Open APC (Offsetting),1
2017,Review of Philosophy and Psychology,GBR,Open APC (Offsetting),5
2017,Review of Philosophy and Psychology,NLD,Open APC (Offsetting),1
