dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1007/s13147-016-0379-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0378-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0382-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0374-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0380-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0556-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0559-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0381-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0383-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0384-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0390-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0492-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0560-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0561-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0386-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0387-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0388-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0389-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0391-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0394-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0396-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0395-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0392-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0393-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0401-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0398-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0400-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0403-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0402-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0413-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0397-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0411-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0399-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0408-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0406-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0414-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0410-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0412-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0407-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0404-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0405-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0409-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0415-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0418-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0416-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0420-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0419-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0422-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0424-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0423-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0425-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0428-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0426-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0429-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0431-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0430-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0433-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0434-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0436-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0437-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0445-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0439-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0440-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0438-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0441-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0443-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0442-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0451-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0449-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0450-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0447-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0452-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0448-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0446-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0459-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0460-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0458-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0464-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0462-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0463-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0461-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0466-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0467-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0465-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0473-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0192-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0190-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0189-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0191-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0199-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0203-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0204-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0208-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0212-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0205-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0210-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0211-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0207-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0213-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0206-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0214-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0209-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0216-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0220-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0218-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0219-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0217-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0226-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0221-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0225-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0222-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0234-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0235-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0233-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0232-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0229-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0230-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
